file,method,catalog,edge_nodes,cache,requests,bandwidth_env,ACT,AMS,objective_base,CA,CA_rate,objective_CA,downloaded_mb,reused_mb,reuse_rate
fg_hetero_bad_cache1792_req500.json,FG-DSCR-GC-K8sCA-tuned,None,None,1792,500,hetero_bad,130.70964285714288,238.755625,184.73263392857143,409,0.818,1002.7326339285714,20566,30010,0.5933644416323948
fg_hetero_bad_cache1792_req600.json,FG-DSCR-GC-K8sCA-tuned,None,None,1792,600,hetero_bad,125.69082446808511,232.9840625,179.33744348404255,506,0.8433333333333334,1022.6707768173759,16455,29838,0.6445466917244508
fg_hetero_bad_cache1792_req700.json,FG-DSCR-GC-K8sCA-tuned,None,None,1792,700,hetero_bad,125.69082446808511,232.9840625,179.33744348404255,606,0.8657142857142858,1045.0517291983283,16455,29838,0.6445466917244508
fg_hetero_bad_cache1792_req800.json,FG-DSCR-GC-K8sCA-tuned,None,None,1792,800,hetero_bad,125.69082446808511,232.9840625,179.33744348404255,706,0.8825,1061.8374434840425,16455,29838,0.6445466917244508
fg_hetero_bad_cache1792_req900.json,FG-DSCR-GC-K8sCA-tuned,None,None,1792,900,hetero_bad,125.69082446808511,232.9840625,179.33744348404255,806,0.8955555555555555,1074.8929990395982,16455,29838,0.6445466917244508
fg_hetero_bad_cache2048_req1000.json,FG-DSCR-GC-K8sCA-tuned,None,None,2048,1000,hetero_bad,125.64148936170214,232.40437500000002,179.0229321808511,906,0.906,1085.022932180851,16084,30209,0.6525608623333982
fg_hetero_bad_cache2048_req200.json,FG-DSCR-GC-K8sCA-tuned,None,None,2048,200,hetero_bad,133.20705729166667,238.67406250000002,185.94055989583336,104,0.52,705.9405598958333,16487,37943,0.6970971890501562
fg_hetero_bad_cache2048_req300.json,FG-DSCR-GC-K8sCA-tuned,None,None,2048,300,hetero_bad,125.69082446808511,232.9840625,179.33744348404255,206,0.6866666666666666,866.0041101507092,16455,29838,0.6445466917244508
fg_hetero_bad_cache2048_req400.json,FG-DSCR-GC-K8sCA-tuned,None,None,2048,400,hetero_bad,125.69082446808511,232.9840625,179.33744348404255,306,0.765,944.3374434840425,16455,29838,0.6445466917244508
fg_hetero_bad_cache2048_req500.json,FG-DSCR-GC-K8sCA-tuned,None,None,2048,500,hetero_bad,130.70964285714288,238.755625,184.73263392857143,409,0.818,1002.7326339285714,20566,30010,0.5933644416323948
fg_hetero_bad_cache2048_req600.json,FG-DSCR-GC-K8sCA-tuned,None,None,2048,600,hetero_bad,125.69082446808511,232.9840625,179.33744348404255,506,0.8433333333333334,1022.6707768173759,16455,29838,0.6445466917244508
fg_hetero_bad_cache2048_req700.json,FG-DSCR-GC-K8sCA-tuned,None,None,2048,700,hetero_bad,125.69082446808511,232.9840625,179.33744348404255,606,0.8657142857142858,1045.0517291983283,16455,29838,0.6445466917244508
