case,base_requests,target_requests,seed,cache_scale,wan_mb_s,policy,accepted,excluded,mean_ready_s,p95_ready_s,makespan_s,registry_mb,peer_mb,total_transfer_mb,evicted_mb,refused_cache_mb,max_lease_mb
drtp_img88_cacheonly_1024mb_200,200,100,14,0.5,10.0,d_lease,95,5,583.755308227165,1175.8000000000002,1175.8000000000002,11758.0,4616.0,16374.0,10642.0,5541.0,256.0
drtp_img88_cacheonly_1024mb_200,200,100,14,0.5,30.0,c_lru,95,5,211.89868353376414,384.3666666666667,413.93333333333334,12418.0,3956.0,16374.0,10731.0,5541.0,0.0
drtp_img88_cacheonly_1024mb_200,200,100,14,0.5,30.0,d_lease,95,5,194.77871281174166,391.93333333333334,391.93333333333334,11758.0,4616.0,16374.0,10642.0,5541.0,256.0
drtp_img88_cacheonly_1024mb_200,200,100,14,0.5,100.0,c_lru,95,5,63.13718600197627,123.8411627180902,134.9286627180902,12225.0,4149.0,16374.0,10923.0,5541.0,0.0
drtp_img88_cacheonly_1024mb_200,200,100,14,0.5,100.0,d_lease,95,5,59.41340494331223,129.28057664155534,129.28057664155534,11758.0,4616.0,16374.0,10447.0,5541.0,256.0
drtp_img88_cacheonly_1024mb_200,200,100,14,1.0,10.0,c_lru,95,5,369.381266349169,659.3000352733685,661.4583539094649,6290.0,9930.0,16220.0,14973.0,0.0,0.0
drtp_img88_cacheonly_1024mb_200,200,100,14,1.0,10.0,d_lease,95,5,310.8544128378153,573.28,573.28,5378.0,10842.0,16220.0,14668.0,0.0,509.0
drtp_img88_cacheonly_1024mb_200,200,100,14,1.0,30.0,c_lru,95,5,129.51276445404815,238.25966103985593,253.04299437318926,6411.0,9809.0,16220.0,14946.0,0.0,0.0
drtp_img88_cacheonly_1024mb_200,200,100,14,1.0,30.0,d_lease,95,5,110.56245291754009,235.44333333333327,235.44333333333327,6265.0,9955.0,16220.0,14137.0,887.0,512.0
drtp_img88_cacheonly_1024mb_200,200,100,14,1.0,100.0,c_lru,95,5,44.15371771078283,100.86220228270656,104.5580356160399,7393.0,8827.0,16220.0,13967.0,887.0,0.0
drtp_img88_cacheonly_1024mb_200,200,100,14,1.0,100.0,d_lease,95,5,34.691130478946235,75.95786125380423,87.04536125380423,5378.0,10842.0,16220.0,14720.0,0.0,512.0
drtp_img88_cacheonly_1024mb_200,200,100,14,2.0,10.0,c_lru,95,5,58.453373227049106,246.48217744157853,280.225,2802.0,3266.0,6068.0,7160.0,0.0,0.0
drtp_img88_cacheonly_1024mb_200,200,100,14,2.0,10.0,d_lease,95,5,50.19403780284043,210.13031349206346,218.42499999999995,2135.0,3933.0,6068.0,6924.0,0.0,683.0
drtp_img88_cacheonly_1024mb_200,200,100,14,2.0,30.0,c_lru,95,5,19.75403735192011,82.22447634349689,93.42499999999997,2802.0,3266.0,6068.0,7160.0,0.0,0.0
drtp_img88_cacheonly_1024mb_200,200,100,14,2.0,30.0,d_lease,95,5,17.12545805485937,69.79111838624337,78.47885251322748,2135.0,3933.0,6068.0,6117.0,0.0,683.0
drtp_img88_cacheonly_1024mb_200,200,100,14,2.0,100.0,c_lru,95,5,6.037812609925785,26.25341402974085,34.84133859409301,2804.0,3264.0,6068.0,6614.0,0.0,0.0
drtp_img88_cacheonly_1024mb_200,200,100,14,2.0,100.0,d_lease,95,5,5.648487552352001,22.306046283501832,36.48798277897193,2506.0,3562.0,6068.0,6145.0,0.0,806.0
drtp_img88_cacheonly_1024mb_200,200,100,15,0.5,10.0,c_lru,94,6,719.6051431095009,1403.7000000000003,1403.7000000000003,14037.0,4016.0,18053.0,12119.0,6428.0,0.0
drtp_img88_cacheonly_1024mb_200,200,100,15,0.5,10.0,d_lease,94,6,657.8768069440222,1330.6000000000001,1330.6000000000001,13306.0,4747.0,18053.0,11524.0,6822.0,256.0
drtp_img88_cacheonly_1024mb_200,200,100,15,0.5,30.0,c_lru,94,6,239.6942894553474,467.9,467.9,14037.0,4016.0,18053.0,12105.0,6428.0,0.0
drtp_img88_cacheonly_1024mb_200,200,100,15,0.5,30.0,d_lease,94,6,219.37698262878803,443.5333333333333,443.5333333333333,13306.0,4747.0,18053.0,11524.0,6822.0,256.0
drtp_img88_cacheonly_1024mb_200,200,100,15,0.5,100.0,c_lru,94,6,73.04017677034282,153.58951990253914,153.58951990253914,13785.0,4268.0,18053.0,11186.0,7193.0,0.0
drtp_img88_cacheonly_1024mb_200,200,100,15,0.5,100.0,d_lease,94,6,68.03720326963634,148.73092157494932,148.73092157494932,13306.0,4747.0,18053.0,11430.0,7022.0,256.0
drtp_img88_cacheonly_1024mb_200,200,100,15,1.0,10.0,c_lru,94,6,468.2523049166561,715.6190046296298,715.6190046296298,6801.0,9644.0,16445.0,15607.0,158.0,0.0
drtp_img88_cacheonly_1024mb_200,200,100,15,1.0,10.0,d_lease,94,6,410.1821323868274,620.3279985119046,621.0868867807538,6054.0,10391.0,16445.0,14931.0,753.0,502.0
drtp_img88_cacheonly_1024mb_200,200,100,15,1.0,30.0,c_lru,94,6,163.58570574878505,267.734716764903,267.734716764903,6801.0,9644.0,16445.0,15607.0,158.0,0.0
drtp_img88_cacheonly_1024mb_200,200,100,15,1.0,30.0,d_lease,94,6,144.60272793538223,237.2601904761905,248.3476904761905,6054.0,10391.0,16445.0,14572.0,1074.0,502.0
drtp_img88_cacheonly_1024mb_200,200,100,15,1.0,100.0,c_lru,94,6,51.812707535226984,95.59561568676227,95.59561568676227,6801.0,9644.0,16445.0,15607.0,158.0,0.0
drtp_img88_cacheonly_1024mb_200,200,100,15,1.0,100.0,d_lease,94,6,47.63719814600014,92.34691520485339,92.34691520485339,6054.0,10391.0,16445.0,14620.0,1074.0,502.0
drtp_img88_cacheonly_1024mb_200,200,100,15,2.0,10.0,c_lru,93,7,67.5745187645787,228.2,265.3,2653.0,5420.0,8073.0,8362.0,0.0,0.0
drtp_img88_cacheonly_1024mb_200,200,100,15,2.0,10.0,d_lease,93,7,55.844253057973496,214.45405026455026,232.5,2325.0,5748.0,8073.0,8287.0,0.0,952.0
drtp_img88_cacheonly_1024mb_200,200,100,15,2.0,30.0,c_lru,93,7,24.090174980180187,77.2026462184659,88.43333333333331,2653.0,5420.0,8073.0,7538.0,0.0,0.0
drtp_img88_cacheonly_1024mb_200,200,100,15,2.0,30.0,d_lease,93,7,20.326803446976164,72.66957308201057,79.58207308201058,2325.0,5748.0,8073.0,8356.0,0.0,952.0
drtp_img88_cacheonly_1024mb_200,200,100,15,2.0,100.0,c_lru,93,7,9.104968274932466,34.14978034118278,34.14978034118278,2653.0,5420.0,8073.0,7564.0,0.0,0.0
drtp_img88_cacheonly_1024mb_200,200,100,15,2.0,100.0,d_lease,93,7,8.048091249488445,32.48178528888889,32.48178528888889,2325.0,5748.0,8073.0,6762.0,0.0,952.0
drtp_img88_cacheonly_1024mb_200,200,100,16,0.5,10.0,c_lru,94,6,701.4697567303087,1343.1000000000004,1343.1000000000004,13431.0,3814.0,17245.0,10422.0,7315.0,0.0
drtp_img88_cacheonly_1024mb_200,200,100,16,0.5,10.0,d_lease,94,6,635.5351101612629,1347.5,1347.5,13475.0,3770.0,17245.0,9591.0,8014.0,249.0
drtp_img88_cacheonly_1024mb_200,200,100,16,0.5,30.0,c_lru,94,6,234.8220071716323,460.8333333333333,460.8333333333333,13825.0,3420.0,17245.0,9900.0,7709.0,0.0
drtp_img88_cacheonly_1024mb_200,200,100,16,0.5,30.0,d_lease,94,6,217.139558668313,462.2999999999999,462.2999999999999,13869.0,3376.0,17245.0,9140.0,8408.0,249.0
drtp_img88_cacheonly_1024mb_200,200,100,16,0.5,100.0,c_lru,94,6,76.66046897122519,165.3730313113916,165.3730313113916,13722.0,3523.0,17245.0,10340.0,7315.0,0.0
drtp_img88_cacheonly_1024mb_200,200,100,16,0.5,100.0,d_lease,94,6,67.45812560981298,157.86676611111105,157.86676611111105,13869.0,3376.0,17245.0,9200.0,8408.0,249.0
drtp_img88_cacheonly_1024mb_200,200,100,16,1.0,10.0,c_lru,94,6,448.61040585238993,674.6661376044291,674.8,6748.0,8283.0,15031.0,13786.0,0.0,0.0
drtp_img88_cacheonly_1024mb_200,200,100,16,1.0,10.0,d_lease,94,6,395.32138411233143,685.6800000000002,685.6800000000002,6502.0,8529.0,15031.0,12789.0,887.0,512.0
drtp_img88_cacheonly_1024mb_200,200,100,16,1.0,30.0,c_lru,94,6,159.88671974576437,255.15256378417592,255.15256378417592,6748.0,8283.0,15031.0,13786.0,0.0,0.0
drtp_img88_cacheonly_1024mb_200,200,100,16,1.0,30.0,d_lease,94,6,135.93613024087446,258.1266666666667,258.1266666666667,6502.0,8529.0,15031.0,12824.0,887.0,512.0
drtp_img88_cacheonly_1024mb_200,200,100,16,1.0,100.0,c_lru,94,6,51.69909021170553,92.72545991592139,96.42129324925473,6748.0,8283.0,15031.0,13786.0,0.0,0.0
drtp_img88_cacheonly_1024mb_200,200,100,16,1.0,100.0,d_lease,94,6,45.50611697011723,106.94044301656666,106.94044301656666,6502.0,8529.0,15031.0,12717.0,887.0,512.0
drtp_img88_cacheonly_1024mb_200,200,100,16,2.0,10.0,c_lru,95,5,65.06606306042885,266.8,267.4945231481482,2668.0,5240.0,7908.0,7551.0,0.0,0.0
drtp_img88_cacheonly_1024mb_200,200,100,16,2.0,10.0,d_lease,95,5,37.51057899122806,206.09999999999997,213.01249999999996,2061.0,5847.0,7908.0,7520.0,0.0,465.0
drtp_img88_cacheonly_1024mb_200,200,100,16,2.0,30.0,c_lru,95,5,23.37487712280702,90.82071944444444,98.69155277777777,2668.0,5240.0,7908.0,7579.0,0.0,0.0
drtp_img88_cacheonly_1024mb_200,200,100,16,2.0,30.0,d_lease,95,5,14.025124415204678,68.69999999999999,75.61249999999998,2061.0,5847.0,7908.0,7634.0,0.0,465.0
drtp_img88_cacheonly_1024mb_200,200,100,16,2.0,100.0,c_lru,95,5,8.47884498075878,30.77011650692787,38.513148335613984,2538.0,5370.0,7908.0,7029.0,0.0,0.0
drtp_img88_cacheonly_1024mb_200,200,100,16,2.0,100.0,d_lease,95,5,6.298005382705895,21.52320316550926,30.083680342881944,2061.0,5847.0,7908.0,6924.0,0.0,465.0
drtp_img88_cacheonly_1024mb_200,200,100,17,0.5,10.0,c_lru,93,7,665.8203522247009,1279.7,1368.4,13684.0,3966.0,17650.0,9974.0,7868.0,0.0
drtp_img88_cacheonly_1024mb_200,200,100,17,0.5,10.0,d_lease,93,7,637.4377513227512,1290.0000000000005,1378.7000000000005,13787.0,3863.0,17650.0,9809.0,8093.0,225.0
drtp_img88_cacheonly_1024mb_200,200,100,17,0.5,30.0,c_lru,93,7,222.41121070654032,426.56666666666666,456.1333333333333,13684.0,3966.0,17650.0,9998.0,7868.0,0.0
drtp_img88_cacheonly_1024mb_200,200,100,17,0.5,30.0,d_lease,93,7,212.6636920033993,430.0,459.56666666666666,13787.0,3863.0,17650.0,9809.0,8093.0,225.0
drtp_img88_cacheonly_1024mb_200,200,100,17,0.5,100.0,c_lru,93,7,69.6045226273641,140.57446740412604,151.66196740412605,13700.0,3950.0,17650.0,9887.0,7868.0,0.0
drtp_img88_cacheonly_1024mb_200,200,100,17,0.5,100.0,d_lease,93,7,67.11570737054664,148.55749999999998,159.64499999999998,13787.0,3863.0,17650.0,9809.0,8093.0,225.0
drtp_img88_cacheonly_1024mb_200,200,100,17,1.0,10.0,c_lru,91,9,307.388511978895,514.4000000000001,525.4875000000001,5144.0,8510.0,13654.0,13375.0,0.0,0.0
drtp_img88_cacheonly_1024mb_200,200,100,17,1.0,10.0,d_lease,91,9,264.7043315290862,457.97165178571413,468.34123883928555,4551.0,9103.0,13654.0,13090.0,0.0,502.0
drtp_img88_cacheonly_1024mb_200,200,100,17,1.0,30.0,c_lru,91,9,108.09692992144383,194.33430183531746,205.42180183531747,5144.0,8510.0,13654.0,13375.0,0.0,0.0
drtp_img88_cacheonly_1024mb_200,200,100,17,1.0,30.0,d_lease,91,9,93.89860425715159,175.95627943121687,187.04377943121688,4551.0,9103.0,13654.0,13090.0,0.0,502.0
drtp_img88_cacheonly_1024mb_200,200,100,17,1.0,100.0,c_lru,91,9,36.07347084780834,82.43965725425278,82.43965725425278,4948.0,8706.0,13654.0,13424.0,0.0,0.0
drtp_img88_cacheonly_1024mb_200,200,100,17,1.0,100.0,d_lease,91,9,34.82227574134592,91.13744138374487,91.13744138374487,5438.0,8216.0,13654.0,12126.0,887.0,502.0
drtp_img88_cacheonly_1024mb_200,200,100,17,2.0,10.0,c_lru,91,9,47.01112372767876,223.7357352254076,257.7833333333333,2516.0,4921.0,7437.0,6708.0,0.0,0.0
drtp_img88_cacheonly_1024mb_200,200,100,17,2.0,10.0,d_lease,91,9,40.309780336066055,181.96071428571432,187.70000000000002,1825.0,5612.0,7437.0,6712.0,0.0,1020.0
drtp_img88_cacheonly_1024mb_200,200,100,17,2.0,30.0,c_lru,91,9,16.353973962242893,75.07570001229767,90.47570001229766,2516.0,4921.0,7437.0,6691.0,0.0,0.0
drtp_img88_cacheonly_1024mb_200,200,100,17,2.0,30.0,d_lease,91,9,14.621653272083407,60.83333333333333,75.57063303571428,1825.0,5612.0,7437.0,6674.0,0.0,1020.0
drtp_img88_cacheonly_1024mb_200,200,100,17,2.0,100.0,c_lru,91,9,5.75575476544561,26.02529664883651,38.612796648836515,2522.0,4915.0,7437.0,6619.0,0.0,0.0
drtp_img88_cacheonly_1024mb_200,200,100,17,2.0,100.0,d_lease,91,9,5.572790387378101,27.629861491475257,38.443730551520616,2112.0,5325.0,7437.0,6469.0,0.0,1020.0
drtp_img88_cacheonly_1024mb_200,200,100,18,0.5,10.0,c_lru,93,7,662.0384394196687,1263.6000000000004,1263.6000000000004,12636.0,4744.0,17380.0,11145.0,6628.0,0.0
drtp_img88_cacheonly_1024mb_200,200,100,18,0.5,10.0,d_lease,93,7,607.8245856730387,1131.8,1220.5,12205.0,5175.0,17380.0,10372.0,7193.0,239.0
drtp_img88_cacheonly_1024mb_200,200,100,18,0.5,30.0,c_lru,93,7,221.88868791839874,422.7000000000001,422.7000000000001,12681.0,4699.0,17380.0,11157.0,6628.0,0.0
drtp_img88_cacheonly_1024mb_200,200,100,18,0.5,30.0,d_lease,93,7,201.98002070198876,377.26666666666677,406.8333333333334,12205.0,5175.0,17380.0,10372.0,7193.0,239.0
drtp_img88_cacheonly_1024mb_200,200,100,18,0.5,100.0,c_lru,93,7,67.69703491290842,132.0174828573466,143.1049828573466,12442.0,4938.0,17380.0,11465.0,6428.0,0.0
drtp_img88_cacheonly_1024mb_200,200,100,18,0.5,100.0,d_lease,93,7,63.311587741443454,130.13757405745292,141.22507405745293,12476.0,4904.0,17380.0,10791.0,6822.0,239.0
drtp_img88_cacheonly_1024mb_200,200,100,18,1.0,10.0,c_lru,92,8,370.9403502483754,585.0777376322752,585.0777376322752,5693.0,8117.0,13810.0,12077.0,0.0,0.0
drtp_img88_cacheonly_1024mb_200,200,100,18,1.0,10.0,d_lease,92,8,321.9057102682064,502.97999999999985,502.97999999999985,4893.0,8917.0,13810.0,11333.0,753.0,512.0
drtp_img88_cacheonly_1024mb_200,200,100,18,1.0,30.0,c_lru,92,8,128.6539262924261,220.22025238734662,220.22025238734662,5693.0,8117.0,13810.0,12083.0,0.0,0.0
drtp_img88_cacheonly_1024mb_200,200,100,18,1.0,30.0,d_lease,92,8,113.40060074154594,189.42444444444442,191.78555555555553,4893.0,8917.0,13810.0,11245.0,753.0,512.0
drtp_img88_cacheonly_1024mb_200,200,100,18,1.0,100.0,c_lru,92,8,41.00421415288203,87.3029597414332,87.3029597414332,5386.0,8424.0,13810.0,12083.0,0.0,0.0
drtp_img88_cacheonly_1024mb_200,200,100,18,1.0,100.0,d_lease,92,8,37.90383892821883,76.49868129329504,76.49868129329504,5093.0,8717.0,13810.0,11245.0,753.0,512.0
drtp_img88_cacheonly_1024mb_200,200,100,18,2.0,10.0,c_lru,93,7,48.04352451987255,218.38333333333327,221.17999999999995,2133.0,4101.0,6234.0,5554.0,0.0,0.0
drtp_img88_cacheonly_1024mb_200,200,100,18,2.0,10.0,d_lease,93,7,50.21066270998085,210.99999999999997,218.87999999999997,2110.0,4124.0,6234.0,5532.0,0.0,537.0
drtp_img88_cacheonly_1024mb_200,200,100,18,2.0,30.0,c_lru,93,7,16.376683626668367,76.18333333333335,78.98000000000002,2133.0,4101.0,6234.0,5549.0,0.0,0.0
drtp_img88_cacheonly_1024mb_200,200,100,18,2.0,30.0,d_lease,93,7,17.058615056590344,73.0946119643386,80.23827099607053,2110.0,4124.0,6234.0,5531.0,0.0,537.0
drtp_img88_cacheonly_1024mb_200,200,100,18,2.0,100.0,c_lru,93,7,5.244149035023186,23.32781356915558,34.81948023582225,2261.0,3973.0,6234.0,5636.0,0.0,0.0
drtp_img88_cacheonly_1024mb_200,200,100,18,2.0,100.0,d_lease,93,7,5.299012492234194,24.86020594271605,32.74041826041152,2110.0,4124.0,6234.0,5492.0,0.0,537.0
drtp_img88_cacheonly_1024mb_200,200,100,19,0.5,10.0,c_lru,93,7,751.8105503146542,1516.0000000000002,1604.7000000000003,16047.0,4558.0,20605.0,11097.0,9308.0,0.0
drtp_img88_cacheonly_1024mb_200,200,100,19,0.5,10.0,d_lease,93,7,740.8617266882857,1534.8000000000002,1623.5000000000002,16235.0,4370.0,20605.0,10630.0,10073.0,250.0
drtp_img88_cacheonly_1024mb_200,200,100,19,0.5,30.0,c_lru,93,7,250.47555296536044,504.9333333333334,534.5000000000001,16035.0,4570.0,20605.0,11097.0,9308.0,0.0
drtp_img88_cacheonly_1024mb_200,200,100,19,0.5,30.0,d_lease,93,7,246.64332201296682,511.60000000000025,541.166666666667,16235.0,4370.0,20605.0,11212.0,9679.0,250.0
drtp_img88_cacheonly_1024mb_200,200,100,19,0.5,100.0,c_lru,93,7,74.84358278839294,167.4721031292122,178.5596031292122,15853.0,4752.0,20605.0,11321.0,9308.0,0.0
drtp_img88_cacheonly_1024mb_200,200,100,19,0.5,100.0,d_lease,93,7,77.82519681532752,175.8799711743709,186.9674711743709,16231.0,4374.0,20605.0,10420.0,10073.0,250.0
drtp_img88_cacheonly_1024mb_200,200,100,19,1.0,10.0,c_lru,93,7,459.7288928807125,718.4500000000002,718.4500000000002,6741.0,8141.0,14882.0,13068.0,0.0,0.0
drtp_img88_cacheonly_1024mb_200,200,100,19,1.0,10.0,d_lease,93,7,395.7167556305827,612.4638882275133,637.7875,6267.0,8615.0,14882.0,13562.0,0.0,512.0
drtp_img88_cacheonly_1024mb_200,200,100,19,1.0,30.0,c_lru,93,7,153.44482725325733,257.76000000000005,257.76000000000005,6491.0,8391.0,14882.0,12934.0,0.0,0.0
drtp_img88_cacheonly_1024mb_200,200,100,19,1.0,30.0,d_lease,93,7,137.32700230186154,227.7380388822752,238.8255388822752,6267.0,8615.0,14882.0,12563.0,227.0,512.0
drtp_img88_cacheonly_1024mb_200,200,100,19,1.0,100.0,c_lru,93,7,51.5439128727393,104.09313224467759,104.09313224467759,6590.0,8292.0,14882.0,13040.0,0.0,0.0
drtp_img88_cacheonly_1024mb_200,200,100,19,1.0,100.0,d_lease,93,7,46.68456748391074,98.9394059168195,98.9394059168195,6267.0,8615.0,14882.0,13057.0,227.0,512.0
drtp_img88_cacheonly_1024mb_200,200,100,19,2.0,10.0,c_lru,93,7,58.94785793757469,269.76000000000005,269.76000000000005,2587.0,4710.0,7297.0,8127.0,0.0,0.0
drtp_img88_cacheonly_1024mb_200,200,100,19,2.0,10.0,d_lease,93,7,47.69826728110597,240.75999999999996,240.75999999999996,2297.0,5000.0,7297.0,7427.0,0.0,774.0
drtp_img88_cacheonly_1024mb_200,200,100,19,2.0,30.0,c_lru,93,7,19.825048698919208,95.1266666666667,95.1266666666667,2522.0,4775.0,7297.0,8120.0,0.0,0.0
drtp_img88_cacheonly_1024mb_200,200,100,19,2.0,30.0,d_lease,93,7,16.73830096575069,87.62666666666667,87.62666666666667,2297.0,5000.0,7297.0,7402.0,0.0,774.0
drtp_img88_cacheonly_1024mb_200,200,100,19,2.0,100.0,c_lru,93,7,6.265131136759094,23.98209640915638,39.40125208701132,2297.0,5000.0,7297.0,8814.0,0.0,0.0
drtp_img88_cacheonly_1024mb_200,200,100,19,2.0,100.0,d_lease,93,7,5.9690319941894545,25.13592301131687,39.333633530606996,2297.0,5000.0,7297.0,6651.0,0.0,774.0
drtp_img88_cacheonly_1024mb_200,200,100,20,0.5,10.0,c_lru,96,4,638.8634879346555,1177.6000000000004,1177.6000000000004,11776.0,4723.0,16499.0,10622.0,6135.0,0.0
drtp_img88_cacheonly_1024mb_200,200,100,20,0.5,10.0,d_lease,96,4,647.0141851185886,1152.3000000000002,1241.0000000000002,12410.0,4089.0,16499.0,10969.0,5541.0,250.0
drtp_img88_cacheonly_1024mb_200,200,100,20,0.5,30.0,c_lru,96,4,211.03717287629402,392.53333333333336,392.53333333333336,11776.0,4723.0,16499.0,10622.0,6135.0,0.0
drtp_img88_cacheonly_1024mb_200,200,100,20,0.5,30.0,d_lease,96,4,215.39623585884684,384.09999999999997,413.66666666666663,12410.0,4089.0,16499.0,10908.0,5541.0,250.0
drtp_img88_cacheonly_1024mb_200,200,100,20,0.5,100.0,c_lru,96,4,65.39941807984457,119.16618825730258,130.25368825730257,12147.0,4352.0,16499.0,11099.0,5541.0,0.0
drtp_img88_cacheonly_1024mb_200,200,100,20,0.5,100.0,d_lease,96,4,64.56478685849952,119.38694444444448,130.4744444444445,12039.0,4460.0,16499.0,10662.0,5935.0,250.0
drtp_img88_cacheonly_1024mb_200,200,100,20,1.0,10.0,c_lru,96,4,429.6665462841183,679.0499999999998,679.0499999999998,6347.0,8451.0,14798.0,13045.0,239.0,0.0
drtp_img88_cacheonly_1024mb_200,200,100,20,1.0,10.0,d_lease,96,4,432.46749018191764,669.6324900793652,672.0383267195768,6325.0,8473.0,14798.0,12418.0,932.0,305.0
drtp_img88_cacheonly_1024mb_200,200,100,20,1.0,30.0,c_lru,96,4,148.4472914645378,252.96,252.96,6347.0,8451.0,14798.0,13045.0,239.0,0.0
drtp_img88_cacheonly_1024mb_200,200,100,20,1.0,30.0,d_lease,96,4,150.02592191851957,243.30799912680783,258.0913324601412,6325.0,8473.0,14798.0,12418.0,932.0,316.0
drtp_img88_cacheonly_1024mb_200,200,100,20,1.0,100.0,c_lru,96,4,50.896587417698065,99.56890855302771,99.56890855302771,6347.0,8451.0,14798.0,12848.0,555.0,0.0
drtp_img88_cacheonly_1024mb_200,200,100,20,1.0,100.0,d_lease,96,4,47.54366726622476,89.44587167856642,93.14170501189976,6325.0,8473.0,14798.0,12615.0,706.0,468.0
drtp_img88_cacheonly_1024mb_200,200,100,20,2.0,10.0,c_lru,96,4,47.387318400710974,220.7514880952381,261.7,2617.0,3191.0,5808.0,5575.0,0.0,0.0
drtp_img88_cacheonly_1024mb_200,200,100,20,2.0,10.0,d_lease,96,4,46.631830184909624,222.1198313492064,235.80000000000007,2358.0,3450.0,5808.0,5600.0,0.0,391.0
drtp_img88_cacheonly_1024mb_200,200,100,20,2.0,30.0,c_lru,96,4,17.831441246820575,88.23928462301585,99.6,2988.0,2820.0,5808.0,5724.0,0.0,0.0
drtp_img88_cacheonly_1024mb_200,200,100,20,2.0,30.0,d_lease,96,4,16.117165419697976,78.42391865079367,83.6569146825397,2358.0,3450.0,5808.0,5613.0,0.0,391.0
drtp_img88_cacheonly_1024mb_200,200,100,20,2.0,100.0,c_lru,96,4,5.431242140965074,26.703582411483133,33.747584468816136,2625.0,3183.0,5808.0,5613.0,0.0,0.0
drtp_img88_cacheonly_1024mb_200,200,100,20,2.0,100.0,d_lease,96,4,5.454067549878747,25.71391865079364,35.32317906746031,2358.0,3450.0,5808.0,5613.0,0.0,391.0
drtp_img88_cacheonly_1024mb_500,500,250,6,0.5,10.0,c_lru,125,125,588.314878577369,1041.3000000000002,1130.0000000000002,11300.0,3387.0,14687.0,10066.0,4654.0,0.0
drtp_img88_cacheonly_1024mb_500,500,250,6,0.5,10.0,d_lease,125,125,552.6254155277486,1067.9,1156.6000000000001,11566.0,3121.0,14687.0,10375.0,4654.0,233.0
drtp_img88_cacheonly_1024mb_500,500,250,6,0.5,30.0,c_lru,125,125,196.71994725575718,347.1,376.6666666666667,11300.0,3387.0,14687.0,10066.0,4654.0,0.0
drtp_img88_cacheonly_1024mb_500,500,250,6,0.5,30.0,d_lease,125,125,184.23994357050273,355.96666666666664,385.5333333333333,11566.0,3121.0,14687.0,10004.0,5025.0,233.0
drtp_img88_cacheonly_1024mb_500,500,250,6,0.5,100.0,c_lru,125,125,60.60434564346924,110.55984324116547,125.3431765744988,11318.0,3369.0,14687.0,10068.0,4654.0,0.0
drtp_img88_cacheonly_1024mb_500,500,250,6,0.5,100.0,d_lease,125,125,55.72776484504518,112.35893630984553,127.14226964317886,11570.0,3117.0,14687.0,10004.0,5025.0,233.0
drtp_img88_cacheonly_1024mb_500,500,250,6,1.0,10.0,c_lru,127,123,374.7222529475478,690.6512566137568,717.6833333333335,7029.0,5674.0,12703.0,11665.0,0.0,0.0
drtp_img88_cacheonly_1024mb_500,500,250,6,1.0,10.0,d_lease,127,123,313.03914420419653,580.9325793650794,580.9325793650794,5561.0,7142.0,12703.0,12091.0,0.0,396.0
drtp_img88_cacheonly_1024mb_500,500,250,6,1.0,30.0,c_lru,127,123,126.41594850306144,224.09999999999997,237.8096609959827,6723.0,5980.0,12703.0,10656.0,887.0,0.0
drtp_img88_cacheonly_1024mb_500,500,250,6,1.0,30.0,d_lease,127,123,107.7335617336027,217.13007936507927,217.13007936507927,5561.0,7142.0,12703.0,12091.0,0.0,396.0
drtp_img88_cacheonly_1024mb_500,500,250,6,1.0,100.0,c_lru,127,123,40.51148002418189,84.64316115345899,99.42649448679232,6723.0,5980.0,12703.0,11588.0,0.0,0.0
drtp_img88_cacheonly_1024mb_500,500,250,6,1.0,100.0,d_lease,127,123,33.96100842425077,72.03958769841267,86.82292103174602,5561.0,7142.0,12703.0,11866.0,0.0,396.0
drtp_img88_cacheonly_1024mb_500,500,250,6,2.0,10.0,c_lru,128,122,43.75374542720733,257.56031746031744,262.89999999999986,2629.0,2536.0,5165.0,5735.0,0.0,0.0
drtp_img88_cacheonly_1024mb_500,500,250,6,2.0,10.0,d_lease,128,122,40.46715804811507,254.06071428571425,259.39999999999986,2594.0,2571.0,5165.0,5699.0,0.0,941.0
drtp_img88_cacheonly_1024mb_500,500,250,6,2.0,30.0,c_lru,128,122,15.2105025421627,91.93303571428571,94.89999999999999,2847.0,2318.0,5165.0,5636.0,0.0,0.0
drtp_img88_cacheonly_1024mb_500,500,250,6,2.0,30.0,d_lease,128,122,13.861947428385418,84.72931547619046,86.46666666666665,2594.0,2571.0,5165.0,5699.0,0.0,941.0
drtp_img88_cacheonly_1024mb_500,500,250,6,2.0,100.0,c_lru,128,122,4.863119388640873,26.400777777777783,32.290397321428564,2847.0,2318.0,5165.0,5636.0,0.0,0.0
drtp_img88_cacheonly_1024mb_500,500,250,6,2.0,100.0,d_lease,128,122,4.631918389601934,25.452427579365082,30.011893105158727,2594.0,2571.0,5165.0,5699.0,0.0,941.0
drtp_img88_cacheonly_1024mb_500,500,250,7,0.5,10.0,c_lru,130,120,589.3629972973139,1193.8,1193.8,11938.0,3657.0,15595.0,10765.0,4988.0,0.0
drtp_img88_cacheonly_1024mb_500,500,250,7,0.5,10.0,d_lease,130,120,525.5894588319086,1190.7,1190.7,11907.0,3688.0,15595.0,10514.0,5382.0,249.0
drtp_img88_cacheonly_1024mb_500,500,250,7,0.5,30.0,c_lru,130,120,200.99403643351846,413.26666666666665,413.26666666666665,12398.0,3197.0,15595.0,9866.0,5753.0,0.0
