case,base_requests,target_requests,seed,cache_scale,wan_mb_s,baseline,accepted,excluded,mean_ready_s,p95_ready_s,makespan_s,registry_mb,peer_mb,total_transfer_mb,p2p_offload_pct,evicted_mb,refused_cache_mb,runtime_ms
drtp_img88_cacheonly_1024mb_1000,1000,500,15,0.5,30.0,metapipe_reactive_style,153,347,196.0743103825894,439.56666666666666,528.2666666666667,15848.0,1207.0,17055.0,7.0771034887129876,11091.0,6428.0,153.2117798924446
drtp_img88_cacheonly_1024mb_1000,1000,500,15,0.5,30.0,ilrsa_style,153,347,383.17145969498915,567.9000000000019,568.5000000000015,17055.0,0.0,17055.0,0.0,10871.0,6428.0,233.5009202361107
drtp_img88_cacheonly_1024mb_1000,1000,500,15,0.5,100.0,registry,153,347,85.31532679738572,155.87000000000012,171.64500000000004,17055.0,0.0,17055.0,0.0,10526.0,6428.0,96.36130928993225
drtp_img88_cacheonly_1024mb_1000,1000,500,15,0.5,100.0,dragonfly_style,153,347,69.8025107508847,127.53587971781288,164.4942130511462,14953.0,2102.0,17055.0,12.324831427733802,10527.0,6428.0,111.89279705286026
drtp_img88_cacheonly_1024mb_1000,1000,500,15,0.5,100.0,peersync_style,153,347,67.88608738696094,122.70375000000001,159.66208333333336,14422.0,2633.0,17055.0,15.438287892113749,10819.0,6428.0,179.95940893888474
drtp_img88_cacheonly_1024mb_1000,1000,500,15,0.5,100.0,metapipe_reactive_style,153,347,59.33746659514297,135.5883789851557,172.54671231848906,15872.0,1183.0,17055.0,6.93638229258282,11047.0,6428.0,154.9597829580307
drtp_img88_cacheonly_1024mb_1000,1000,500,15,0.5,100.0,ilrsa_style,153,347,115.01049019607858,171.4200000000005,171.64500000000032,17055.0,0.0,17055.0,0.0,10871.0,6428.0,233.7043508887291
drtp_img88_cacheonly_1024mb_1000,1000,500,15,1.0,10.0,registry,152,348,596.3427631578961,1382.6000000000024,1547.0,15470.0,0.0,15470.0,0.0,14811.0,0.0,120.86370587348938
drtp_img88_cacheonly_1024mb_1000,1000,500,15,1.0,10.0,dragonfly_style,152,348,367.35107123276947,783.5872916666673,797.6000000000013,7976.0,7494.0,15470.0,48.44214608920491,14712.0,452.0,138.1639465689659
drtp_img88_cacheonly_1024mb_1000,1000,500,15,1.0,10.0,peersync_style,152,348,356.1520636748125,729.6000000000016,732.2875000000024,7228.0,8242.0,15470.0,53.27731092436975,13567.0,452.0,223.10687601566315
drtp_img88_cacheonly_1024mb_1000,1000,500,15,1.0,10.0,metapipe_reactive_style,152,348,343.10432313552957,795.0999999999999,812.8399999999999,7951.0,7519.0,15470.0,48.603749191984484,14058.0,371.0,211.11180633306503
drtp_img88_cacheonly_1024mb_1000,1000,500,15,1.0,10.0,ilrsa_style,152,348,893.418421052632,1543.2000000000014,1546.999999999998,15470.0,0.0,15470.0,0.0,14120.0,0.0,325.5675137042999
drtp_img88_cacheonly_1024mb_1000,1000,500,15,1.0,30.0,registry,152,348,198.78092105263153,460.8666666666672,515.666666666668,15470.0,0.0,15470.0,0.0,14811.0,0.0,119.86225843429565
drtp_img88_cacheonly_1024mb_1000,1000,500,15,1.0,30.0,dragonfly_style,152,348,123.61582686077159,265.0666666666661,267.4803978835972,7952.0,7518.0,15470.0,48.5972850678733,14122.0,452.0,140.30671864748
drtp_img88_cacheonly_1024mb_1000,1000,500,15,1.0,30.0,peersync_style,152,348,120.25167043596387,247.566666666666,251.4662059523801,7228.0,8242.0,15470.0,53.27731092436975,13676.0,452.0,223.6134484410286
drtp_img88_cacheonly_1024mb_1000,1000,500,15,1.0,30.0,metapipe_reactive_style,152,348,115.02728127067085,265.0333333333333,282.7733333333333,7951.0,7519.0,15470.0,48.603749191984484,14058.0,371.0,215.40408581495285
drtp_img88_cacheonly_1024mb_1000,1000,500,15,1.0,30.0,ilrsa_style,152,348,297.80614035087774,514.4000000000011,515.6666666666666,15470.0,0.0,15470.0,0.0,14120.0,0.0,324.92952793836594
drtp_img88_cacheonly_1024mb_1000,1000,500,15,1.0,100.0,registry,152,348,59.68222039473671,138.25999999999968,157.5449999999994,15470.0,0.0,15470.0,0.0,14811.0,0.0,119.68008428812027
drtp_img88_cacheonly_1024mb_1000,1000,500,15,1.0,100.0,dragonfly_style,152,348,39.12663193276708,86.95932002962965,90.37558359788365,8228.0,7242.0,15470.0,46.81318681318681,14800.0,452.0,140.0895118713379
drtp_img88_cacheonly_1024mb_1000,1000,500,15,1.0,100.0,peersync_style,152,348,38.19075999467246,83.04048348645516,87.40975438558218,7512.0,7958.0,15470.0,51.441499676793796,14796.0,452.0,221.93873673677444
drtp_img88_cacheonly_1024mb_1000,1000,500,15,1.0,100.0,metapipe_reactive_style,152,348,35.56502389448292,92.17229353532237,98.22507752089491,7661.0,7809.0,15470.0,50.478345184227535,14790.0,227.0,220.50462663173676
drtp_img88_cacheonly_1024mb_1000,1000,500,15,1.0,100.0,ilrsa_style,152,348,89.5484210526314,157.07000000000008,157.54499999999965,15470.0,0.0,15470.0,0.0,14120.0,0.0,325.44899731874466
drtp_img88_cacheonly_1024mb_1000,1000,500,15,2.0,10.0,registry,153,347,79.37712418300656,496.5,593.8999999999999,5939.0,0.0,5939.0,0.0,5237.0,0.0,70.07324695587158
drtp_img88_cacheonly_1024mb_1000,1000,500,15,2.0,10.0,dragonfly_style,153,347,26.802854030501116,151.979166666667,169.90000000000012,1699.0,4240.0,5939.0,71.39249031823539,5395.0,0.0,75.66076517105103
drtp_img88_cacheonly_1024mb_1000,1000,500,15,2.0,10.0,peersync_style,153,347,26.297712418300698,150.27083333333374,168.0000000000002,1680.0,4259.0,5939.0,71.71240949654825,5705.0,0.0,118.34149062633514
drtp_img88_cacheonly_1024mb_1000,1000,500,15,2.0,10.0,metapipe_reactive_style,153,347,24.531337327523623,158.53916666666674,171.50000000000006,1715.0,4224.0,5939.0,71.123084694393,5493.0,0.0,97.4668487906456
drtp_img88_cacheonly_1024mb_1000,1000,500,15,2.0,10.0,ilrsa_style,153,347,121.15620915032694,573.1000000000014,593.9000000000017,5939.0,0.0,5939.0,0.0,6542.0,0.0,120.45998871326447
drtp_img88_cacheonly_1024mb_1000,1000,500,15,2.0,30.0,registry,153,347,26.459041394335507,165.4999999999999,197.96666666666647,5939.0,0.0,5939.0,0.0,5237.0,0.0,68.06647777557373
drtp_img88_cacheonly_1024mb_1000,1000,500,15,2.0,30.0,dragonfly_style,153,347,9.384444989106754,50.512499999999996,59.298250000000024,1699.0,4240.0,5939.0,71.39249031823539,5395.0,0.0,76.12259685993195
drtp_img88_cacheonly_1024mb_1000,1000,500,15,2.0,30.0,peersync_style,153,347,9.209504629629624,49.93749999999999,58.64487500000001,1680.0,4259.0,5939.0,71.71240949654825,5796.0,0.0,119.90117281675339
drtp_img88_cacheonly_1024mb_1000,1000,500,15,2.0,30.0,metapipe_reactive_style,153,347,8.534535266884529,52.87249999999999,60.392312499999996,1715.0,4224.0,5939.0,71.123084694393,5493.0,0.0,97.30325639247894
drtp_img88_cacheonly_1024mb_1000,1000,500,15,2.0,30.0,ilrsa_style,153,347,40.38540305010891,191.0333333333331,197.96666666666636,5939.0,0.0,5939.0,0.0,6542.0,0.0,119.25157904624939
drtp_img88_cacheonly_1024mb_1000,1000,500,15,2.0,100.0,registry,153,347,7.9455718954248375,49.649999999999956,59.91000000000001,5939.0,0.0,5939.0,0.0,5237.0,0.0,68.10213625431061
drtp_img88_cacheonly_1024mb_1000,1000,500,15,2.0,100.0,dragonfly_style,153,347,3.372084422657951,17.367812499999992,27.259916666666644,1701.0,4238.0,5939.0,71.3588146152551,5397.0,0.0,78.27438414096832
drtp_img88_cacheonly_1024mb_1000,1000,500,15,2.0,100.0,peersync_style,153,347,3.3030004765795207,15.362083333333333,26.966999999999977,1680.0,4259.0,5939.0,71.71240949654825,5746.0,0.0,118.75688284635544
drtp_img88_cacheonly_1024mb_1000,1000,500,15,2.0,100.0,metapipe_reactive_style,153,347,3.024100525498265,15.848212962962965,27.583749614197533,1715.0,4224.0,5939.0,71.123084694393,5493.0,0.0,99.43527728319168
drtp_img88_cacheonly_1024mb_1000,1000,500,15,2.0,100.0,ilrsa_style,153,347,12.138267973856223,57.31000000000013,59.91000000000021,5939.0,0.0,5939.0,0.0,6542.0,0.0,120.02957612276077
drtp_img88_cacheonly_1024mb_1000,1000,500,16,0.5,10.0,registry,155,345,908.8187096774184,1594.7999999999988,1690.8999999999994,16909.0,0.0,16909.0,0.0,11731.0,5541.0,113.13609033823013
drtp_img88_cacheonly_1024mb_1000,1000,500,16,0.5,10.0,dragonfly_style,155,345,699.5944659626219,1324.8000000000013,1413.5000000000014,14135.0,2774.0,16909.0,16.40546454550831,11739.0,5541.0,131.99996203184128
drtp_img88_cacheonly_1024mb_1000,1000,500,16,0.5,10.0,peersync_style,155,345,671.4508996047753,1265.3000000000009,1354.000000000001,13540.0,3369.0,16909.0,19.924300668283163,11732.0,5541.0,215.20480513572693
drtp_img88_cacheonly_1024mb_1000,1000,500,16,0.5,10.0,metapipe_reactive_style,155,345,607.6059436187923,1260.1,1348.8,13488.0,3421.0,16909.0,20.231829203382812,11714.0,5699.0,190.01580029726028
drtp_img88_cacheonly_1024mb_1000,1000,500,16,0.5,10.0,ilrsa_style,155,345,1202.4490322580625,1687.8000000000025,1690.8999999999996,16909.0,0.0,16909.0,0.0,11477.0,5541.0,310.8311668038368
drtp_img88_cacheonly_1024mb_1000,1000,500,16,0.5,30.0,registry,155,345,302.9395698924736,531.600000000001,563.6333333333358,16909.0,0.0,16909.0,0.0,11731.0,5541.0,111.74360662698746
drtp_img88_cacheonly_1024mb_1000,1000,500,16,0.5,30.0,dragonfly_style,155,345,233.40927841781829,441.59999999999945,471.1666666666661,14135.0,2774.0,16909.0,16.40546454550831,11761.0,5541.0,132.3368400335312
drtp_img88_cacheonly_1024mb_1000,1000,500,16,0.5,30.0,peersync_style,155,345,225.24276208397313,425.1999999999994,454.7666666666661,13643.0,3266.0,16909.0,19.31515760837424,11624.0,5541.0,214.59831297397614
drtp_img88_cacheonly_1024mb_1000,1000,500,16,0.5,30.0,metapipe_reactive_style,155,345,198.91010260208645,419.99999999999994,449.5666666666666,13487.0,3422.0,16909.0,20.23774321367319,11726.0,5541.0,191.44558906555176
drtp_img88_cacheonly_1024mb_1000,1000,500,16,0.5,30.0,ilrsa_style,155,345,400.8163440860216,562.600000000003,563.6333333333354,16909.0,0.0,16909.0,0.0,11477.0,5541.0,311.26949191093445
drtp_img88_cacheonly_1024mb_1000,1000,500,16,0.5,100.0,registry,155,345,90.90741935483864,159.47999999999993,171.44333333333356,16909.0,0.0,16909.0,0.0,11731.0,5541.0,112.18307167291641
drtp_img88_cacheonly_1024mb_1000,1000,500,16,0.5,100.0,dragonfly_style,155,345,67.42139718332206,131.09816319444448,142.1856631944445,13834.0,3075.0,16909.0,18.18558164291206,11807.0,5743.0,132.28198885917664
drtp_img88_cacheonly_1024mb_1000,1000,500,16,0.5,100.0,peersync_style,155,345,63.762800899545674,121.61029025628322,132.6977902562832,12810.0,4099.0,16909.0,24.241528180259035,11815.0,5743.0,217.18718111515045
drtp_img88_cacheonly_1024mb_1000,1000,500,16,0.5,100.0,metapipe_reactive_style,155,345,60.03557424023522,118.67001513633122,144.54084846966455,13438.0,3471.0,16909.0,20.52752971790171,11679.0,5541.0,195.480078458786
drtp_img88_cacheonly_1024mb_1000,1000,500,16,0.5,100.0,ilrsa_style,155,345,120.38997849462382,170.92666666666747,171.44333333333455,16909.0,0.0,16909.0,0.0,11477.0,5541.0,310.53511053323746
drtp_img88_cacheonly_1024mb_1000,1000,500,16,1.0,10.0,registry,154,346,795.3987012987016,1528.1999999999998,1589.0999999999992,15891.0,0.0,15891.0,0.0,14038.0,0.0,99.06559437513351
drtp_img88_cacheonly_1024mb_1000,1000,500,16,1.0,10.0,dragonfly_style,154,346,497.7358073292449,829.0155555555552,874.8655555555553,8662.0,7229.0,15891.0,45.49115851739979,14146.0,0.0,114.17318135499954
drtp_img88_cacheonly_1024mb_1000,1000,500,16,1.0,10.0,peersync_style,154,346,458.0898777958155,654.6977777777782,678.5866666666674,6785.0,9106.0,15891.0,57.30287584167139,14226.0,302.0,206.8113312125206
drtp_img88_cacheonly_1024mb_1000,1000,500,16,1.0,10.0,metapipe_reactive_style,154,346,445.7260584372644,773.5692559523812,915.8166666666668,9066.0,6825.0,15891.0,42.94883896545214,13502.0,0.0,153.1715989112854
drtp_img88_cacheonly_1024mb_1000,1000,500,16,1.0,10.0,ilrsa_style,154,346,962.9259740259729,1584.7999999999984,1589.099999999995,15891.0,0.0,15891.0,0.0,13704.0,0.0,242.83168464899063
drtp_img88_cacheonly_1024mb_1000,1000,500,16,1.0,30.0,registry,154,346,265.1329004329008,509.4000000000005,529.7000000000007,15891.0,0.0,15891.0,0.0,14038.0,0.0,98.04502129554749
drtp_img88_cacheonly_1024mb_1000,1000,500,16,1.0,30.0,dragonfly_style,154,346,169.13474852693594,266.75111882716016,286.4166666666663,8459.0,7432.0,15891.0,46.7686111635517,13569.0,151.0,115.55854231119156
drtp_img88_cacheonly_1024mb_1000,1000,500,16,1.0,30.0,peersync_style,154,346,156.75876361832576,225.84662499999968,236.30633333333296,6674.0,9217.0,15891.0,58.00138443143918,13175.0,855.0,206.81201666593552
drtp_img88_cacheonly_1024mb_1000,1000,500,16,1.0,30.0,metapipe_reactive_style,154,346,149.5840869823039,267.7913002396734,301.831997485894,9013.0,6878.0,15891.0,43.282361084890816,12753.0,887.0,154.10280227661133
drtp_img88_cacheonly_1024mb_1000,1000,500,16,1.0,30.0,ilrsa_style,154,346,320.97532467532494,528.2666666666682,529.7000000000005,15891.0,0.0,15891.0,0.0,13704.0,0.0,242.27310717105865
drtp_img88_cacheonly_1024mb_1000,1000,500,16,1.0,100.0,registry,154,346,79.55818181818167,152.8199999999996,160.66333333333316,15891.0,0.0,15891.0,0.0,14038.0,0.0,98.6471027135849
drtp_img88_cacheonly_1024mb_1000,1000,500,16,1.0,100.0,dragonfly_style,154,346,55.58011979918239,89.25971759259266,96.52638425925929,8039.0,7852.0,15891.0,49.411616638348754,12090.0,2047.0,116.74030125141144
drtp_img88_cacheonly_1024mb_1000,1000,500,16,1.0,100.0,peersync_style,154,346,53.959292522697304,87.30137962962966,94.56804629629629,7208.0,8683.0,15891.0,54.640991756340064,12499.0,2047.0,204.41844314336777
drtp_img88_cacheonly_1024mb_1000,1000,500,16,1.0,100.0,metapipe_reactive_style,154,346,46.0493887828334,84.63646894179891,99.96980227513225,8929.0,6962.0,15891.0,43.81096217985023,13654.0,0.0,152.38326787948608
drtp_img88_cacheonly_1024mb_1000,1000,500,16,1.0,100.0,ilrsa_style,154,346,96.39714285714284,159.9466666666666,160.66333333333378,15891.0,0.0,15891.0,0.0,13704.0,0.0,241.2898764014244
drtp_img88_cacheonly_1024mb_1000,1000,500,16,2.0,10.0,registry,154,346,112.02142857142871,492.80000000000024,657.9000000000005,6579.0,0.0,6579.0,0.0,4886.0,0.0,59.09925699234009
drtp_img88_cacheonly_1024mb_1000,1000,500,16,2.0,10.0,dragonfly_style,154,346,56.403901257472775,238.9125000000003,249.86000000000027,2388.0,4191.0,6579.0,63.70269037847697,4926.0,0.0,66.80036336183548
drtp_img88_cacheonly_1024mb_1000,1000,500,16,2.0,10.0,peersync_style,154,346,54.11663316841894,230.01250000000027,240.96000000000024,2299.0,4280.0,6579.0,65.05547955616355,5291.0,0.0,122.10599333047867
drtp_img88_cacheonly_1024mb_1000,1000,500,16,2.0,10.0,metapipe_reactive_style,154,346,54.92005527210881,229.89999999999992,240.9599999999999,2299.0,4280.0,6579.0,65.05547955616355,5211.0,0.0,80.57479560375214
drtp_img88_cacheonly_1024mb_1000,1000,500,16,2.0,10.0,ilrsa_style,154,346,146.68311688311684,533.3,657.9000000000005,6579.0,0.0,6579.0,0.0,7597.0,0.0,89.69251066446304
drtp_img88_cacheonly_1024mb_1000,1000,500,16,2.0,30.0,registry,154,346,37.34047619047615,164.26666666666637,219.29999999999964,6579.0,0.0,6579.0,0.0,4886.0,0.0,57.739995419979095
drtp_img88_cacheonly_1024mb_1000,1000,500,16,2.0,30.0,dragonfly_style,154,346,19.274590715831778,79.71249999999996,90.65999999999995,2388.0,4191.0,6579.0,63.70269037847697,4926.0,0.0,67.29170680046082
drtp_img88_cacheonly_1024mb_1000,1000,500,16,2.0,30.0,peersync_style,154,346,18.5567864873222,76.7458333333333,87.69333333333329,2299.0,4280.0,6579.0,65.05547955616355,5291.0,0.0,123.10899049043655
drtp_img88_cacheonly_1024mb_1000,1000,500,16,2.0,30.0,metapipe_reactive_style,154,346,18.82558763656978,76.63333333333335,87.69333333333334,2299.0,4280.0,6579.0,65.05547955616355,5211.0,0.0,81.90858364105225
drtp_img88_cacheonly_1024mb_1000,1000,500,16,2.0,30.0,ilrsa_style,154,346,48.894372294372246,177.7666666666663,219.2999999999996,6579.0,0.0,6579.0,0.0,7597.0,0.0,89.66264128684998
drtp_img88_cacheonly_1024mb_1000,1000,500,16,2.0,100.0,registry,154,346,11.324999999999992,49.27999999999994,74.09666666666661,6579.0,0.0,6579.0,0.0,4886.0,0.0,56.88023567199707
drtp_img88_cacheonly_1024mb_1000,1000,500,16,2.0,100.0,dragonfly_style,154,346,6.577284547000616,28.536412499999987,47.56966666666665,2388.0,4191.0,6579.0,63.70269037847697,4906.0,0.0,67.97017902135849
drtp_img88_cacheonly_1024mb_1000,1000,500,16,2.0,100.0,peersync_style,154,346,6.306136742424246,27.708483878968252,46.2999240079365,2299.0,4280.0,6579.0,65.05547955616355,5500.0,0.0,125.05167722702026
drtp_img88_cacheonly_1024mb_1000,1000,500,16,2.0,100.0,metapipe_reactive_style,154,346,6.419006012448747,27.903534673721342,47.9845664021164,2328.0,4251.0,6579.0,64.61468308253534,4910.0,0.0,82.32692629098892
drtp_img88_cacheonly_1024mb_1000,1000,500,16,2.0,100.0,ilrsa_style,154,346,15.011731601731594,53.32999999999999,74.09666666666665,6579.0,0.0,6579.0,0.0,7597.0,0.0,90.45981615781784
drtp_img88_cacheonly_1024mb_1000,1000,500,17,0.5,10.0,registry,157,343,809.2108280254773,1478.4999999999995,1534.499999999999,15345.0,0.0,15345.0,0.0,10086.0,5541.0,98.2128381729126
drtp_img88_cacheonly_1024mb_1000,1000,500,17,0.5,10.0,dragonfly_style,157,343,650.7158282024066,1315.3000000000004,1315.3000000000004,13153.0,2192.0,15345.0,14.28478331704138,10220.0,5541.0,113.84536325931549
drtp_img88_cacheonly_1024mb_1000,1000,500,17,0.5,10.0,peersync_style,157,343,608.264120488323,1209.100000000001,1209.100000000001,12091.0,3254.0,15345.0,21.205604431410883,10082.0,5541.0,182.02335387468338
drtp_img88_cacheonly_1024mb_1000,1000,500,17,0.5,10.0,metapipe_reactive_style,157,343,552.2533586383246,1170.0,1258.7,12587.0,2758.0,15345.0,17.97328119908765,10000.0,5541.0,163.22635114192963
drtp_img88_cacheonly_1024mb_1000,1000,500,17,0.5,10.0,ilrsa_style,157,343,1085.4598726114652,1533.5000000000023,1534.5000000000016,15345.0,0.0,15345.0,0.0,10170.0,5541.0,270.66851407289505
drtp_img88_cacheonly_1024mb_1000,1000,500,17,0.5,30.0,registry,157,343,269.7369426751595,492.83333333333417,511.5000000000008,15345.0,0.0,15345.0,0.0,10086.0,5541.0,97.34421968460083
drtp_img88_cacheonly_1024mb_1000,1000,500,17,0.5,30.0,dragonfly_style,157,343,213.97285031847116,438.43333333333305,438.43333333333305,13153.0,2192.0,15345.0,14.28478331704138,10086.0,5541.0,114.30756747722626
drtp_img88_cacheonly_1024mb_1000,1000,500,17,0.5,30.0,peersync_style,157,343,209.41662951167712,412.5666666666658,412.5666666666658,12377.0,2968.0,15345.0,19.34180514825676,10096.0,5541.0,183.83222073316574
drtp_img88_cacheonly_1024mb_1000,1000,500,17,0.5,30.0,metapipe_reactive_style,157,343,183.86450544725105,390.0,419.56666666666666,12587.0,2758.0,15345.0,17.97328119908765,10000.0,5541.0,164.67039287090302
drtp_img88_cacheonly_1024mb_1000,1000,500,17,0.5,30.0,ilrsa_style,157,343,361.8199575371553,511.1666666666676,511.50000000000114,15345.0,0.0,15345.0,0.0,10170.0,5541.0,271.28590643405914
drtp_img88_cacheonly_1024mb_1000,1000,500,17,0.5,100.0,registry,157,343,80.92889596602966,147.85,154.67666666666676,15345.0,0.0,15345.0,0.0,10086.0,5541.0,97.1212089061737
drtp_img88_cacheonly_1024mb_1000,1000,500,17,0.5,100.0,dragonfly_style,157,343,66.60729408468971,141.8116666666667,141.8116666666667,13435.0,1910.0,15345.0,12.447051156728577,10104.0,5541.0,114.7778257727623
drtp_img88_cacheonly_1024mb_1000,1000,500,17,0.5,100.0,peersync_style,157,343,63.50847326610049,134.0623333333333,134.0623333333333,12616.0,2729.0,15345.0,17.784294558488106,10308.0,5541.0,187.11727112531662
drtp_img88_cacheonly_1024mb_1000,1000,500,17,0.5,100.0,metapipe_reactive_style,157,343,55.53487249664027,125.09144354177002,136.17894354177002,12581.0,2764.0,15345.0,18.012381883349626,10000.0,5541.0,167.32091456651688
drtp_img88_cacheonly_1024mb_1000,1000,500,17,0.5,100.0,ilrsa_style,157,343,108.62191082802568,154.51000000000087,154.67666666666764,15345.0,0.0,15345.0,0.0,10170.0,5541.0,271.7650756239891
drtp_img88_cacheonly_1024mb_1000,1000,500,17,1.0,10.0,registry,156,344,705.5833333333337,1340.600000000004,1430.5000000000036,14305.0,0.0,14305.0,0.0,12846.0,0.0,96.71354293823242
drtp_img88_cacheonly_1024mb_1000,1000,500,17,1.0,10.0,dragonfly_style,156,344,428.59313538698933,684.6186728395048,771.1166666666655,7662.0,6643.0,14305.0,46.438308283816845,13194.0,0.0,111.40090227127075
drtp_img88_cacheonly_1024mb_1000,1000,500,17,1.0,10.0,peersync_style,156,344,405.8592219773862,578.2000000000012,626.0000000000011,6132.0,8173.0,14305.0,57.13386927647676,13321.0,0.0,210.39660274982452
drtp_img88_cacheonly_1024mb_1000,1000,500,17,1.0,10.0,metapipe_reactive_style,156,344,396.1332508977327,693.1538630952381,697.1371964285714,6786.0,7519.0,14305.0,52.56204124432017,13854.0,0.0,159.16790813207626
drtp_img88_cacheonly_1024mb_1000,1000,500,17,1.0,10.0,ilrsa_style,156,344,789.8762820512821,1425.200000000003,1430.5000000000025,14305.0,0.0,14305.0,0.0,13360.0,0.0,238.1461262702942
drtp_img88_cacheonly_1024mb_1000,1000,500,17,1.0,30.0,registry,156,344,235.19444444444517,446.86666666666787,476.8333333333346,14305.0,0.0,14305.0,0.0,12846.0,0.0,94.8907658457756
drtp_img88_cacheonly_1024mb_1000,1000,500,17,1.0,30.0,dragonfly_style,156,344,147.90156012583085,223.48879629629616,251.77291666666656,7320.0,6985.0,14305.0,48.82908074099965,12054.0,1477.0,117.17549711465836
drtp_img88_cacheonly_1024mb_1000,1000,500,17,1.0,30.0,peersync_style,156,344,142.05732742758767,215.564722222222,222.47675925925913,5980.0,8325.0,14305.0,58.19643481300245,12086.0,961.0,209.32183414697647
drtp_img88_cacheonly_1024mb_1000,1000,500,17,1.0,30.0,metapipe_reactive_style,156,344,133.73326664525433,246.6039580150463,250.6211784570657,6786.0,7519.0,14305.0,52.56204124432017,13854.0,0.0,161.86214983463287
drtp_img88_cacheonly_1024mb_1000,1000,500,17,1.0,30.0,ilrsa_style,156,344,263.29209401709403,475.06666666666666,476.8333333333336,14305.0,0.0,14305.0,0.0,13360.0,0.0,238.4072169661522
drtp_img88_cacheonly_1024mb_1000,1000,500,17,1.0,100.0,registry,156,344,70.55888888888869,134.05999999999935,143.13666666666606,14305.0,0.0,14305.0,0.0,12846.0,0.0,95.19015997648239
drtp_img88_cacheonly_1024mb_1000,1000,500,17,1.0,100.0,dragonfly_style,156,344,51.162917886396045,90.17752222222227,97.2108555555556,7348.0,6957.0,14305.0,48.63334498427123,12096.0,961.0,117.79008060693741
drtp_img88_cacheonly_1024mb_1000,1000,500,17,1.0,100.0,peersync_style,156,344,49.664398207106764,87.97509259259272,95.37771604938284,6351.0,7954.0,14305.0,55.602936036350926,11734.0,961.0,208.02894234657288
drtp_img88_cacheonly_1024mb_1000,1000,500,17,1.0,100.0,metapipe_reactive_style,156,344,41.42764661296945,86.65409904509612,98.44993237842945,6786.0,7519.0,14305.0,52.56204124432017,12264.0,887.0,164.74148631095886
drtp_img88_cacheonly_1024mb_1000,1000,500,17,1.0,100.0,ilrsa_style,156,344,78.98912393162388,142.51999999999973,143.1366666666667,14305.0,0.0,14305.0,0.0,13360.0,0.0,238.63228410482407
drtp_img88_cacheonly_1024mb_1000,1000,500,17,2.0,10.0,registry,159,341,84.09119496855355,456.2000000000005,568.2000000000005,5682.0,0.0,5682.0,0.0,6122.0,0.0,64.20564651489258
drtp_img88_cacheonly_1024mb_1000,1000,500,17,2.0,10.0,dragonfly_style,159,341,29.794753232005615,182.41812500000012,213.2500000000001,2129.0,3553.0,5682.0,62.53079901443154,6156.0,0.0,71.34117186069489
drtp_img88_cacheonly_1024mb_1000,1000,500,17,2.0,10.0,peersync_style,159,341,29.016229799965085,176.9849479166668,208.25000000000017,2079.0,3603.0,5682.0,63.41077085533263,5816.0,0.0,133.12117755413055
drtp_img88_cacheonly_1024mb_1000,1000,500,17,2.0,10.0,metapipe_reactive_style,159,341,28.777742662473806,182.033,208.20000000000007,2082.0,3600.0,5682.0,63.357972544878564,6122.0,0.0,90.3996229171753
drtp_img88_cacheonly_1024mb_1000,1000,500,17,2.0,10.0,ilrsa_style,159,341,124.09685534591205,553.9999999999997,568.2000000000016,5682.0,0.0,5682.0,0.0,5948.0,0.0,112.89062350988388
drtp_img88_cacheonly_1024mb_1000,1000,500,17,2.0,30.0,registry,159,341,28.030398322851145,152.06666666666658,189.39999999999984,5682.0,0.0,5682.0,0.0,6122.0,0.0,62.98527866601944
drtp_img88_cacheonly_1024mb_1000,1000,500,17,2.0,30.0,dragonfly_style,159,341,10.315691387141849,61.65795833333331,71.31666666666662,2129.0,3553.0,5682.0,62.53079901443154,6156.0,0.0,73.03544878959656
drtp_img88_cacheonly_1024mb_1000,1000,500,17,2.0,30.0,peersync_style,159,341,10.047758997204744,61.229208333333304,69.64999999999995,2079.0,3603.0,5682.0,63.41077085533263,5843.0,0.0,132.4511244893074
drtp_img88_cacheonly_1024mb_1000,1000,500,17,2.0,30.0,metapipe_reactive_style,159,341,10.20270833298393,63.753810833333375,69.40000000000003,2082.0,3600.0,5682.0,63.357972544878564,6120.0,0.0,91.01983159780502
drtp_img88_cacheonly_1024mb_1000,1000,500,17,2.0,30.0,ilrsa_style,159,341,41.36561844863728,184.66666666666652,189.3999999999997,5682.0,0.0,5682.0,0.0,5948.0,0.0,111.73524707555771
drtp_img88_cacheonly_1024mb_1000,1000,500,17,2.0,100.0,registry,159,341,8.411299790356397,45.620000000000005,57.166666666666686,5682.0,0.0,5682.0,0.0,6122.0,0.0,63.12689930200577
drtp_img88_cacheonly_1024mb_1000,1000,500,17,2.0,100.0,dragonfly_style,159,341,3.6159658979734477,19.572512731481506,27.864743287037047,2333.0,3349.0,5682.0,58.940513903555086,6317.0,0.0,73.71564209461212
drtp_img88_cacheonly_1024mb_1000,1000,500,17,2.0,100.0,peersync_style,159,341,3.379075209643607,17.76395833333335,26.058593749999996,2079.0,3603.0,5682.0,63.41077085533263,6456.0,0.0,133.3332136273384
drtp_img88_cacheonly_1024mb_1000,1000,500,17,2.0,100.0,metapipe_reactive_style,159,341,3.7890663496628174,21.061913305111883,27.922721320177473,2439.0,3243.0,5682.0,57.07497360084477,5992.0,0.0,93.21948140859604
