label,file,round,step_reuse_mb_global,step_downloaded_mb_global,cumulative_reuse_mb_global,cumulative_downloaded_mb_global,active_nodes
mid2,result_1000_mid2.json,86,64950,0,8460602,144547,7
mid2,result_1000_mid2.json,87,66799,0,8527401,144547,7
mid2,result_1000_mid2.json,88,68850,0,8596251,144547,7
mid2,result_1000_mid2.json,89,65070,0,8661321,144547,7
mid2,result_1000_mid2.json,90,69000,0,8730321,144547,7
mid2,result_1000_mid2.json,91,66799,0,8797120,144547,7
mid2,result_1000_mid2.json,92,68850,0,8865970,144547,7
mid2,result_1000_mid2.json,93,65100,0,8931070,144547,7
mid2,result_1000_mid2.json,94,65070,0,8996140,144547,7
mid2,result_1000_mid2.json,95,68850,0,9064990,144547,7
mid2,result_1000_mid2.json,96,66799,0,9131789,144547,7
mid2,result_1000_mid2.json,97,69000,0,9200789,144547,7
mid2,result_1000_mid2.json,98,65100,0,9265889,144547,7
mid2,result_1000_mid2.json,99,68820,0,9334709,144547,7
mid2,result_1000_mid2.json,100,57049,8,9391758,144555,5
mid2,result_1000_mid2.json,101,40228,728,9431986,145283,5
mid2,result_1000_mid2.json,102,40956,0,9472942,145283,5
mid2,result_1000_mid2.json,103,27011,0,9499953,145283,3
mid2,result_1000_mid2.json,104,27011,0,9526964,145283,3
mid2,result_1000_mid2.json,105,28740,0,9555704,145283,3
mid2,result_1000_mid2.json,106,27860,1650,9583564,146933,3
mid2,result_1000_mid2.json,107,29510,0,9613074,146933,3
mid2,result_1000_mid2.json,108,29510,0,9642584,146933,3
mid2,result_1000_mid2.json,109,29510,0,9672094,146933,3
mid2,result_1000_mid2.json,110,29510,0,9701604,146933,3
mid2,result_1000_mid2.json,111,29510,0,9731114,146933,3
mid2,result_1000_mid2.json,112,29510,0,9760624,146933,3
mid2,result_1000_mid2.json,113,29510,0,9790134,146933,3
mid2,result_1000_mid2.json,114,29510,0,9819644,146933,3
mid2,result_1000_mid2.json,115,29510,0,9849154,146933,3
mid2,result_1000_mid2.json,116,29510,0,9878664,146933,3
mid2,result_1000_mid2.json,117,29510,0,9908174,146933,3
mid2,result_1000_mid2.json,118,29510,0,9937684,146933,3
mid2,result_1000_mid2.json,119,29510,0,9967194,146933,3
mid2,result_1000_mid2.json,120,29510,0,9996704,146933,3
mid2,result_1000_mid2.json,121,29510,0,10026214,146933,3
mid2,result_1000_mid2.json,122,28740,0,10054954,146933,3
mid2,result_1000_mid2.json,123,29510,0,10084464,146933,3
mid2,result_1000_mid2.json,124,27660,0,10112124,146933,3
mid2,result_1000_mid2.json,125,28430,0,10140554,146933,3
mid2,result_1000_mid2.json,126,27660,0,10168214,146933,3
mid2,result_1000_mid2.json,127,29510,0,10197724,146933,3
mid2,result_1000_mid2.json,128,27660,0,10225384,146933,3
mid2,result_1000_mid2.json,129,28358,0,10253742,146933,3
mid2,result_1000_mid2.json,130,27660,0,10281402,146933,3
mid2,result_1000_mid2.json,131,29510,0,10310912,146933,3
mid2,result_1000_mid2.json,132,27588,0,10338500,146933,3
mid2,result_1000_mid2.json,133,25931,0,10364431,146933,3
mid2,result_1000_mid2.json,134,25859,0,10390290,146933,3
mid2,result_1000_mid2.json,135,12312,0,10402602,146933,2
mid2,result_1000_mid2.json,136,11470,0,10414072,146933,2
mid2,result_1000_mid2.json,137,9813,0,10423885,146933,2
mid2,result_1000_mid2.json,138,10893,0,10434778,146933,2
mid2,result_1000_mid2.json,139,9741,0,10444519,146933,2
mid2,result_1000_mid2.json,140,12312,0,10456831,146933,2
mid2,result_1000_mid2.json,141,11470,0,10468301,146933,2
mid2,result_1000_mid2.json,142,9813,0,10478114,146933,2
mid2,result_1000_mid2.json,143,9741,0,10487855,146933,2
mid2,result_1000_mid2.json,144,13392,0,10501247,146933,2
mid2,result_1000_mid2.json,145,11542,0,10512789,146933,2
mid2,result_1000_mid2.json,146,9741,0,10522530,146933,2
mid2,result_1000_mid2.json,147,9813,0,10532343,146933,2
mid2,result_1000_mid2.json,148,12240,0,10544583,146933,2
mid2,result_1000_mid2.json,149,11470,0,10556053,146933,2
mid2,result_1000_mid2.json,150,9813,0,10565866,146933,2
mid2,result_1000_mid2.json,151,10893,0,10576759,146933,2
mid2,result_1000_mid2.json,152,12240,0,10588999,146933,2
mid2,result_1000_mid2.json,153,9813,0,10598812,146933,2
mid2,result_1000_mid2.json,154,9741,0,10608553,146933,2
mid2,result_1000_mid2.json,155,9813,0,10618366,146933,2
mid2,result_1000_mid2.json,156,10893,0,10629259,146933,2
mid2,result_1000_mid2.json,157,12240,0,10641499,146933,2
mid2,result_1000_mid2.json,158,9813,0,10651312,146933,2
mid2,result_1000_mid2.json,159,9741,0,10661053,146933,2
mid2,result_1000_mid2.json,160,12312,0,10673365,146933,2
mid2,result_1000_mid2.json,161,12240,0,10685605,146933,2
mid2,result_1000_mid2.json,162,9095,0,10694700,146933,2
mid2,result_1000_mid2.json,163,13392,0,10708092,146933,2
mid2,result_1000_mid2.json,164,9023,0,10717115,146933,2
mid2,result_1000_mid2.json,165,9095,0,10726210,146933,2
mid2,result_1000_mid2.json,166,9023,0,10735233,146933,2
mid2,result_1000_mid2.json,167,9095,0,10744328,146933,2
mid2,result_1000_mid2.json,168,12240,0,10756568,146933,2
mid2,result_1000_mid2.json,169,10175,0,10766743,146933,2
mid2,result_1000_mid2.json,170,9095,0,10775838,146933,2
mid2,result_1000_mid2.json,171,9023,0,10784861,146933,2
mid2,result_1000_mid2.json,172,9023,0,10793884,146933,2
mid2,result_1000_mid2.json,173,12312,0,10806196,146933,2
mid2,result_1000_mid2.json,174,9023,0,10815219,146933,2
mid2,result_1000_mid2.json,175,9095,0,10824314,146933,2
mid2,result_1000_mid2.json,176,10175,0,10834489,146933,2
mid2,result_1000_mid2.json,177,9023,0,10843512,146933,2
mid2,result_1000_mid2.json,178,12312,0,10855824,146933,2
mid2,result_1000_mid2.json,179,9023,0,10864847,146933,2
mid2,result_1000_mid2.json,180,9095,0,10873942,146933,2
mid2,result_1000_mid2.json,181,9023,0,10882965,146933,2
mid2,result_1000_mid2.json,182,9095,0,10892060,146933,2
mid2,result_1000_mid2.json,183,9023,0,10901083,146933,2
mid2,result_1000_mid2.json,184,9095,0,10910178,146933,2
mid2,result_1000_mid2.json,185,9023,0,10919201,146933,2
mid2,result_1000_mid2.json,186,9095,0,10928296,146933,2
mid2,result_1000_mid2.json,187,9023,0,10937319,146933,2
mid2,result_1000_mid2.json,188,9095,0,10946414,146933,2
mid2,result_1000_mid2.json,189,9023,0,10955437,146933,2
mid2,result_1000_mid2.json,190,9095,0,10964532,146933,2
mid2,result_1000_mid2.json,191,9023,0,10973555,146933,2
mid2,result_1000_mid2.json,192,9023,0,10982578,146933,2
mid2,result_1000_mid2.json,193,9095,0,10991673,146933,2
mid2,result_1000_mid2.json,194,9023,0,11000696,146933,2
mid2,result_1000_mid2.json,195,9095,0,11009791,146933,2
mid2,result_1000_mid2.json,196,9023,0,11018814,146933,2
mid2,result_1000_mid2.json,197,9095,0,11027909,146933,2
mid2,result_1000_mid2.json,198,9023,0,11036932,146933,2
tuned,result_1000_tuned.json,1,0,100309,0,100309,8
tuned,result_1000_tuned.json,2,100309,0,100309,100309,8
tuned,result_1000_tuned.json,3,100309,0,200618,100309,8
tuned,result_1000_tuned.json,4,100309,0,300927,100309,8
tuned,result_1000_tuned.json,5,100309,0,401236,100309,8
tuned,result_1000_tuned.json,6,100309,0,501545,100309,8
tuned,result_1000_tuned.json,7,100309,0,601854,100309,8
tuned,result_1000_tuned.json,8,100309,0,702163,100309,8
tuned,result_1000_tuned.json,9,100309,0,802472,100309,8
tuned,result_1000_tuned.json,10,100309,0,902781,100309,8
tuned,result_1000_tuned.json,11,100309,0,1003090,100309,8
tuned,result_1000_tuned.json,12,100309,0,1103399,100309,8
tuned,result_1000_tuned.json,13,100309,0,1203708,100309,8
tuned,result_1000_tuned.json,14,100309,0,1304017,100309,8
tuned,result_1000_tuned.json,15,100309,0,1404326,100309,8
tuned,result_1000_tuned.json,16,100309,0,1504635,100309,8
tuned,result_1000_tuned.json,17,100309,0,1604944,100309,8
tuned,result_1000_tuned.json,18,100309,0,1705253,100309,8
tuned,result_1000_tuned.json,19,100309,0,1805562,100309,8
tuned,result_1000_tuned.json,20,100309,0,1905871,100309,8
tuned,result_1000_tuned.json,21,100309,0,2006180,100309,8
tuned,result_1000_tuned.json,22,100309,0,2106489,100309,8
tuned,result_1000_tuned.json,23,100309,0,2206798,100309,8
tuned,result_1000_tuned.json,24,100309,0,2307107,100309,8
tuned,result_1000_tuned.json,25,100309,0,2407416,100309,8
tuned,result_1000_tuned.json,26,100309,0,2507725,100309,8
tuned,result_1000_tuned.json,27,100309,0,2608034,100309,8
tuned,result_1000_tuned.json,28,100309,0,2708343,100309,8
tuned,result_1000_tuned.json,29,100309,0,2808652,100309,8
tuned,result_1000_tuned.json,30,100309,0,2908961,100309,8
tuned,result_1000_tuned.json,31,100309,0,3009270,100309,8
tuned,result_1000_tuned.json,32,100309,0,3109579,100309,8
tuned,result_1000_tuned.json,33,100309,0,3209888,100309,8
tuned,result_1000_tuned.json,34,90551,11910,3300439,112219,8
tuned,result_1000_tuned.json,35,99441,10603,3399880,122822,8
tuned,result_1000_tuned.json,36,110047,0,3509927,122822,8
tuned,result_1000_tuned.json,37,110044,0,3619971,122822,8
tuned,result_1000_tuned.json,38,110047,0,3730018,122822,8
tuned,result_1000_tuned.json,39,110044,0,3840062,122822,8
tuned,result_1000_tuned.json,40,110047,0,3950109,122822,8
tuned,result_1000_tuned.json,41,110044,0,4060153,122822,8
tuned,result_1000_tuned.json,42,110047,0,4170200,122822,8
tuned,result_1000_tuned.json,43,110044,0,4280244,122822,8
tuned,result_1000_tuned.json,44,110047,0,4390291,122822,8
tuned,result_1000_tuned.json,45,110044,0,4500335,122822,8
tuned,result_1000_tuned.json,46,110047,0,4610382,122822,8
tuned,result_1000_tuned.json,47,110044,0,4720426,122822,8
tuned,result_1000_tuned.json,48,106747,7200,4827173,130022,8
tuned,result_1000_tuned.json,49,113944,0,4941117,130022,8
tuned,result_1000_tuned.json,50,113947,0,5055064,130022,8
tuned,result_1000_tuned.json,51,113944,0,5169008,130022,8
tuned,result_1000_tuned.json,52,113947,0,5282955,130022,8
tuned,result_1000_tuned.json,53,113944,0,5396899,130022,8
tuned,result_1000_tuned.json,54,113947,0,5510846,130022,8
tuned,result_1000_tuned.json,55,110753,14048,5621599,144070,8
tuned,result_1000_tuned.json,56,124804,0,5746403,144070,8
tuned,result_1000_tuned.json,57,124801,0,5871204,144070,8
tuned,result_1000_tuned.json,58,124804,0,5996008,144070,8
tuned,result_1000_tuned.json,59,124801,0,6120809,144070,8
tuned,result_1000_tuned.json,60,124804,0,6245613,144070,8
tuned,result_1000_tuned.json,61,124801,0,6370414,144070,8
tuned,result_1000_tuned.json,62,124804,0,6495218,144070,8
tuned,result_1000_tuned.json,63,124801,0,6620019,144070,8
tuned,result_1000_tuned.json,64,124804,0,6744823,144070,8
tuned,result_1000_tuned.json,65,124801,0,6869624,144070,8
tuned,result_1000_tuned.json,66,124804,0,6994428,144070,8
tuned,result_1000_tuned.json,67,106581,2523,7101009,146593,8
tuned,result_1000_tuned.json,68,105204,0,7206213,146593,8
tuned,result_1000_tuned.json,69,75600,2900,7281813,149493,7
tuned,result_1000_tuned.json,70,74597,0,7356410,149493,7
tuned,result_1000_tuned.json,71,78500,0,7434910,149493,7
tuned,result_1000_tuned.json,72,74597,0,7509507,149493,7
tuned,result_1000_tuned.json,73,74600,0,7584107,149493,7
tuned,result_1000_tuned.json,74,78497,0,7662604,149493,7
tuned,result_1000_tuned.json,75,74600,0,7737204,149493,7
tuned,result_1000_tuned.json,76,78497,0,7815701,149493,7
tuned,result_1000_tuned.json,77,74600,0,7890301,149493,7
tuned,result_1000_tuned.json,78,78497,0,7968798,149493,7
tuned,result_1000_tuned.json,79,73499,3600,8042297,153093,7
tuned,result_1000_tuned.json,80,72692,5840,8114989,158933,7
tuned,result_1000_tuned.json,81,82435,0,8197424,158933,7
tuned,result_1000_tuned.json,82,78532,0,8275956,158933,7
tuned,result_1000_tuned.json,83,82435,0,8358391,158933,7
tuned,result_1000_tuned.json,84,78532,0,8436923,158933,7
tuned,result_1000_tuned.json,85,82435,0,8519358,158933,7
tuned,result_1000_tuned.json,86,78532,0,8597890,158933,7
tuned,result_1000_tuned.json,87,78535,0,8676425,158933,7
tuned,result_1000_tuned.json,88,82432,0,8758857,158933,7
tuned,result_1000_tuned.json,89,64487,4404,8823344,163337,7
tuned,result_1000_tuned.json,90,72788,0,8896132,163337,7
tuned,result_1000_tuned.json,91,68891,0,8965023,163337,7
tuned,result_1000_tuned.json,92,72788,0,9037811,163337,7
tuned,result_1000_tuned.json,93,68891,0,9106702,163337,7
tuned,result_1000_tuned.json,94,68888,0,9175590,163337,7
tuned,result_1000_tuned.json,95,72791,0,9248381,163337,7
tuned,result_1000_tuned.json,96,68888,0,9317269,163337,7
tuned,result_1000_tuned.json,97,72791,0,9390060,163337,7
tuned,result_1000_tuned.json,98,68888,0,9458948,163337,7
tuned,result_1000_tuned.json,99,68891,0,9527839,163337,7
tuned,result_1000_tuned.json,100,68239,1358,9596078,164695,7
tuned,result_1000_tuned.json,101,43007,0,9639085,164695,6
tuned,result_1000_tuned.json,102,43007,0,9682092,164695,6
tuned,result_1000_tuned.json,103,35536,0,9717628,164695,5
tuned,result_1000_tuned.json,104,35536,0,9753164,164695,5
tuned,result_1000_tuned.json,105,35536,0,9788700,164695,5
tuned,result_1000_tuned.json,106,35536,0,9824236,164695,5
tuned,result_1000_tuned.json,107,35536,0,9859772,164695,5
tuned,result_1000_tuned.json,108,35536,0,9895308,164695,5
tuned,result_1000_tuned.json,109,35536,0,9930844,164695,5
tuned,result_1000_tuned.json,110,35536,0,9966380,164695,5
tuned,result_1000_tuned.json,111,35536,0,10001916,164695,5
tuned,result_1000_tuned.json,112,21302,0,10023218,164695,3
tuned,result_1000_tuned.json,113,13392,0,10036610,164695,2
tuned,result_1000_tuned.json,114,13392,0,10050002,164695,2
tuned,result_1000_tuned.json,115,13392,0,10063394,164695,2
tuned,result_1000_tuned.json,116,13392,0,10076786,164695,2
tuned,result_1000_tuned.json,117,13392,0,10090178,164695,2
tuned,result_1000_tuned.json,118,13392,0,10103570,164695,2
tuned,result_1000_tuned.json,119,13392,0,10116962,164695,2
tuned,result_1000_tuned.json,120,13392,0,10130354,164695,2
tuned,result_1000_tuned.json,121,13392,0,10143746,164695,2
tuned,result_1000_tuned.json,122,13392,0,10157138,164695,2
tuned,result_1000_tuned.json,123,13392,0,10170530,164695,2
tuned,result_1000_tuned.json,124,12312,0,10182842,164695,2
tuned,result_1000_tuned.json,125,12312,0,10195154,164695,2
tuned,result_1000_tuned.json,126,12312,0,10207466,164695,2
tuned,result_1000_tuned.json,127,13392,0,10220858,164695,2
tuned,result_1000_tuned.json,128,12312,0,10233170,164695,2
tuned,result_1000_tuned.json,129,12240,0,10245410,164695,2
tuned,result_1000_tuned.json,130,12312,0,10257722,164695,2
tuned,result_1000_tuned.json,131,13392,0,10271114,164695,2
tuned,result_1000_tuned.json,132,12240,0,10283354,164695,2
tuned,result_1000_tuned.json,133,10243,900,10293597,165595,2
tuned,result_1000_tuned.json,134,11071,0,10304668,165595,2
tuned,result_1000_tuned.json,135,11143,0,10315811,165595,2
tuned,result_1000_tuned.json,136,11071,0,10326882,165595,2
tuned,result_1000_tuned.json,137,10993,0,10337875,165595,2
tuned,result_1000_tuned.json,138,12223,0,10350098,165595,2
tuned,result_1000_tuned.json,139,10921,0,10361019,165595,2
tuned,result_1000_tuned.json,140,11143,0,10372162,165595,2
tuned,result_1000_tuned.json,141,10921,0,10383083,165595,2
tuned,result_1000_tuned.json,142,11143,0,10394226,165595,2
tuned,result_1000_tuned.json,143,10921,0,10405147,165595,2
tuned,result_1000_tuned.json,144,12223,0,10417370,165595,2
tuned,result_1000_tuned.json,145,10993,0,10428363,165595,2
tuned,result_1000_tuned.json,146,11071,0,10439434,165595,2
tuned,result_1000_tuned.json,147,10993,0,10450427,165595,2
tuned,result_1000_tuned.json,148,11071,0,10461498,165595,2
tuned,result_1000_tuned.json,149,10921,0,10472419,165595,2
tuned,result_1000_tuned.json,150,11143,0,10483562,165595,2
tuned,result_1000_tuned.json,151,12073,0,10495635,165595,2
tuned,result_1000_tuned.json,152,11071,0,10506706,165595,2
tuned,result_1000_tuned.json,153,10993,0,10517699,165595,2
tuned,result_1000_tuned.json,154,10921,0,10528620,165595,2
tuned,result_1000_tuned.json,155,11143,0,10539763,165595,2
tuned,result_1000_tuned.json,156,12073,0,10551836,165595,2
tuned,result_1000_tuned.json,157,11071,0,10562907,165595,2
tuned,result_1000_tuned.json,158,10993,0,10573900,165595,2
tuned,result_1000_tuned.json,159,11071,0,10584971,165595,2
tuned,result_1000_tuned.json,160,10993,0,10595964,165595,2
tuned,result_1000_tuned.json,161,11071,0,10607035,165595,2
tuned,result_1000_tuned.json,162,10993,0,10618028,165595,2
tuned,result_1000_tuned.json,163,12223,0,10630251,165595,2
tuned,result_1000_tuned.json,164,10921,0,10641172,165595,2
tuned,result_1000_tuned.json,165,11143,0,10652315,165595,2
tuned,result_1000_tuned.json,166,10921,0,10663236,165595,2
tuned,result_1000_tuned.json,167,11143,0,10674379,165595,2
tuned,result_1000_tuned.json,168,10921,0,10685300,165595,2
tuned,result_1000_tuned.json,169,12223,0,10697523,165595,2
tuned,result_1000_tuned.json,170,10993,0,10708516,165595,2
tuned,result_1000_tuned.json,171,11071,0,10719587,165595,2
tuned,result_1000_tuned.json,172,10921,0,10730508,165595,2
tuned,result_1000_tuned.json,173,10993,0,10741501,165595,2
tuned,result_1000_tuned.json,174,11071,0,10752572,165595,2
tuned,result_1000_tuned.json,175,10993,0,10763565,165595,2
tuned,result_1000_tuned.json,176,12223,0,10775788,165595,2
tuned,result_1000_tuned.json,177,10921,0,10786709,165595,2
tuned,result_1000_tuned.json,178,11143,0,10797852,165595,2
tuned,result_1000_tuned.json,179,10921,0,10808773,165595,2
tuned,result_1000_tuned.json,180,11143,0,10819916,165595,2
tuned,result_1000_tuned.json,181,10921,0,10830837,165595,2
tuned,result_1000_tuned.json,182,11143,0,10841980,165595,2
tuned,result_1000_tuned.json,183,10921,0,10852901,165595,2
tuned,result_1000_tuned.json,184,11143,0,10864044,165595,2
tuned,result_1000_tuned.json,185,10921,0,10874965,165595,2
tuned,result_1000_tuned.json,186,11143,0,10886108,165595,2
tuned,result_1000_tuned.json,187,10921,0,10897029,165595,2
tuned,result_1000_tuned.json,188,11143,0,10908172,165595,2
tuned,result_1000_tuned.json,189,10921,0,10919093,165595,2
tuned,result_1000_tuned.json,190,11143,0,10930236,165595,2
tuned,result_1000_tuned.json,191,10921,0,10941157,165595,2
tuned,result_1000_tuned.json,192,10921,0,10952078,165595,2
tuned,result_1000_tuned.json,193,11143,0,10963221,165595,2
tuned,result_1000_tuned.json,194,10921,0,10974142,165595,2
tuned,result_1000_tuned.json,195,11143,0,10985285,165595,2
tuned,result_1000_tuned.json,196,10921,0,10996206,165595,2
tuned,result_1000_tuned.json,197,11143,0,11007349,165595,2
tuned,result_1000_tuned.json,198,10921,0,11018270,165595,2
