label,file,algo,cid,service_type,node_id,local_step,wait_time,pull_time,deploy_delay,completion_time,run_time,reuse_mb,downloaded_mb
baseline,result_1000.json,FG-DSCR,c396,default,edge-8,137,5213.5,0.0,5213.5,5242.5,29.0,7471,0
baseline,result_1000.json,FG-DSCR,c996,default,edge-8,138,5242.5,0.0,5242.5,5271.5,29.0,7471,0
baseline,result_1000.json,FG-DSCR,c036,default,edge-8,139,5271.5,0.0,5271.5,5300.5,29.0,7471,0
baseline,result_1000.json,FG-DSCR,c546,default,edge-8,140,5300.5,0.0,5300.5,5329.5,29.0,7471,0
baseline,result_1000.json,FG-DSCR,c486,default,edge-8,141,5329.5,0.0,5329.5,5358.5,29.0,7471,0
baseline,result_1000.json,FG-DSCR,c906,default,edge-8,142,5358.5,0.0,5358.5,5387.5,29.0,7471,0
baseline,result_1000.json,FG-DSCR,c006,default,edge-8,143,5387.5,0.0,5387.5,5416.5,29.0,7471,0
baseline,result_1000.json,FG-DSCR,c606,default,edge-8,144,5416.5,0.0,5416.5,5445.5,29.0,7471,0
baseline,result_1000.json,FG-DSCR,c726,default,edge-8,145,5445.5,0.0,5445.5,5474.5,29.0,7471,0
baseline,result_1000.json,FG-DSCR,c844,default,edge-8,146,5474.5,0.0,5474.5,5509.5,35.0,7321,0
baseline,result_1000.json,FG-DSCR,c186,default,edge-8,147,5509.5,0.0,5509.5,5538.5,29.0,7471,0
baseline,result_1000.json,FG-DSCR,c604,default,edge-8,148,5538.5,0.0,5538.5,5573.5,35.0,7321,0
baseline,result_1000.json,FG-DSCR,c216,default,edge-8,149,5573.5,0.0,5573.5,5602.5,29.0,7471,0
baseline,result_1000.json,FG-DSCR,c154,default,edge-8,150,5602.5,0.0,5602.5,5637.5,35.0,7321,0
baseline,result_1000.json,FG-DSCR,c756,default,edge-8,151,5637.5,0.0,5637.5,5666.5,29.0,7471,0
baseline,result_1000.json,FG-DSCR,c183,default,edge-8,152,5666.5,110.0,5776.5,5808.5,32.0,5374,1100
baseline,result_1000.json,FG-DSCR,c273,default,edge-8,153,5808.5,0.0,5808.5,5840.5,32.0,6474,0
baseline,result_1000.json,FG-DSCR,c513,default,edge-8,154,5840.5,0.0,5840.5,5872.5,32.0,6474,0
baseline,result_1000.json,FG-DSCR,c243,default,edge-8,155,5872.5,0.0,5872.5,5904.5,32.0,6474,0
baseline,result_1000.json,FG-DSCR,c363,default,edge-8,156,5904.5,0.0,5904.5,5936.5,32.0,6474,0
baseline,result_1000.json,FG-DSCR,c153,default,edge-8,157,5936.5,0.0,5936.5,5968.5,32.0,6474,0
baseline,result_1000.json,FG-DSCR,c603,default,edge-8,158,5968.5,0.0,5968.5,6000.5,32.0,6474,0
baseline,result_1000.json,FG-DSCR,c963,default,edge-8,159,6000.5,0.0,6000.5,6032.5,32.0,6474,0
baseline,result_1000.json,FG-DSCR,c813,default,edge-8,160,6032.5,0.0,6032.5,6064.5,32.0,6474,0
baseline,result_1000.json,FG-DSCR,c903,default,edge-8,161,6064.5,0.0,6064.5,6096.5,32.0,6474,0
baseline,result_1000.json,FG-DSCR,c213,default,edge-8,162,6096.5,0.0,6096.5,6128.5,32.0,6474,0
baseline,result_1000.json,FG-DSCR,c093,default,edge-8,163,6128.5,0.0,6128.5,6160.5,32.0,6474,0
baseline,result_1000.json,FG-DSCR,c033,default,edge-8,164,6160.5,0.0,6160.5,6192.5,32.0,6474,0
baseline,result_1000.json,FG-DSCR,c543,default,edge-8,165,6192.5,0.0,6192.5,6224.5,32.0,6474,0
baseline,result_1000.json,FG-DSCR,c663,default,edge-8,166,6224.5,0.0,6224.5,6256.5,32.0,6474,0
baseline,result_1000.json,FG-DSCR,c573,default,edge-8,167,6256.5,0.0,6256.5,6288.5,32.0,6474,0
baseline,result_1000.json,FG-DSCR,c393,default,edge-8,168,6288.5,0.0,6288.5,6320.5,32.0,6474,0
baseline,result_1000.json,FG-DSCR,c693,default,edge-8,169,6320.5,0.0,6320.5,6352.5,32.0,6474,0
baseline,result_1000.json,FG-DSCR,c453,default,edge-8,170,6352.5,0.0,6352.5,6384.5,32.0,6474,0
baseline,result_1000.json,FG-DSCR,c304,default,edge-8,171,6384.5,0.0,6384.5,6419.5,35.0,7321,0
baseline,result_1000.json,FG-DSCR,c993,default,edge-8,172,6419.5,0.0,6419.5,6451.5,32.0,6474,0
baseline,result_1000.json,FG-DSCR,c786,default,edge-8,173,6451.5,0.0,6451.5,6480.5,29.0,7471,0
baseline,result_1000.json,FG-DSCR,c394,default,edge-8,174,6480.5,0.0,6480.5,6515.5,35.0,7321,0
baseline,result_1000.json,FG-DSCR,c753,default,edge-8,175,6515.5,0.0,6515.5,6547.5,32.0,6474,0
baseline,result_1000.json,FG-DSCR,c936,default,edge-8,176,6547.5,0.0,6547.5,6576.5,29.0,7471,0
baseline,result_1000.json,FG-DSCR,c933,default,edge-8,177,6576.5,0.0,6576.5,6608.5,32.0,6474,0
baseline,result_1000.json,FG-DSCR,c754,default,edge-8,178,6608.5,0.0,6608.5,6643.5,35.0,7321,0
baseline,result_1000.json,FG-DSCR,c426,default,edge-8,179,6643.5,0.0,6643.5,6672.5,29.0,7471,0
baseline,result_1000.json,FG-DSCR,c843,default,edge-8,180,6672.5,0.0,6672.5,6704.5,32.0,6474,0
baseline,result_1000.json,FG-DSCR,c454,default,edge-8,181,6704.5,0.0,6704.5,6739.5,35.0,7321,0
baseline,result_1000.json,FG-DSCR,c303,default,edge-8,182,6739.5,0.0,6739.5,6771.5,32.0,6474,0
baseline,result_1000.json,FG-DSCR,c696,default,edge-8,183,6771.5,0.0,6771.5,6800.5,29.0,7471,0
baseline,result_1000.json,FG-DSCR,c784,default,edge-8,184,6800.5,0.0,6800.5,6835.5,35.0,7321,0
baseline,result_1000.json,FG-DSCR,c483,default,edge-8,185,6835.5,0.0,6835.5,6867.5,32.0,6474,0
baseline,result_1000.json,FG-DSCR,c966,default,edge-8,186,6867.5,0.0,6867.5,6896.5,29.0,7471,0
baseline,result_1000.json,FG-DSCR,c003,default,edge-8,187,6896.5,0.0,6896.5,6928.5,32.0,6474,0
baseline,result_1000.json,FG-DSCR,c934,default,edge-8,188,6928.5,0.0,6928.5,6963.5,35.0,7321,0
baseline,result_1000.json,FG-DSCR,c123,default,edge-8,189,6963.5,0.0,6963.5,6995.5,32.0,6474,0
baseline,result_1000.json,FG-DSCR,c816,default,edge-8,190,6995.5,0.0,6995.5,7024.5,29.0,7471,0
baseline,result_1000.json,FG-DSCR,c034,default,edge-8,191,7024.5,0.0,7024.5,7059.5,35.0,7321,0
baseline,result_1000.json,FG-DSCR,c783,default,edge-8,192,7059.5,0.0,7059.5,7091.5,32.0,6474,0
baseline,result_1000.json,FG-DSCR,c516,default,edge-8,193,7091.5,0.0,7091.5,7120.5,29.0,7471,0
baseline,result_1000.json,FG-DSCR,c633,default,edge-8,194,7120.5,0.0,7120.5,7152.5,32.0,6474,0
baseline,result_1000.json,FG-DSCR,c094,default,edge-8,195,7152.5,0.0,7152.5,7187.5,35.0,7321,0
baseline,result_1000.json,FG-DSCR,c156,default,edge-8,196,7187.5,0.0,7187.5,7216.5,29.0,7471,0
baseline,result_1000.json,FG-DSCR,c873,default,edge-8,197,7216.5,0.0,7216.5,7248.5,32.0,6474,0
baseline,result_1000.json,FG-DSCR,c514,default,edge-8,198,7248.5,0.0,7248.5,7283.5,35.0,7321,0
baseline,result_1000.json,FG-DSCR,c723,default,edge-8,199,7283.5,0.0,7283.5,7315.5,32.0,6474,0
baseline,result_1000.json,FG-DSCR,c066,default,edge-8,200,7315.5,0.0,7315.5,7344.5,29.0,7471,0
baseline,result_1000.json,FG-DSCR,c694,default,edge-8,201,7344.5,0.0,7344.5,7379.5,35.0,7321,0
baseline,result_1000.json,FG-DSCR,c423,default,edge-8,202,7379.5,0.0,7379.5,7411.5,32.0,6474,0
baseline,result_1000.json,FG-DSCR,c063,default,edge-8,203,7411.5,0.0,7411.5,7443.5,32.0,6474,0
baseline,result_1000.json,FG-DSCR,c333,default,edge-8,204,7443.5,0.0,7443.5,7475.5,32.0,6474,0
mid,result_1000_mid.json,FG-DSCR,c335,default,edge-1,1,0.0,1404.8,1404.8,1430.8,26.0,0,7024
mid,result_1000_mid.json,FG-DSCR,c545,default,edge-1,2,1430.8,0.0,1430.8,1456.8,26.0,7024,0
mid,result_1000_mid.json,FG-DSCR,c275,default,edge-1,3,1456.8,0.0,1456.8,1482.8,26.0,7024,0
mid,result_1000_mid.json,FG-DSCR,c875,default,edge-1,4,1482.8,0.0,1482.8,1508.8,26.0,7024,0
mid,result_1000_mid.json,FG-DSCR,c455,default,edge-1,5,1508.8,0.0,1508.8,1534.8,26.0,7024,0
mid,result_1000_mid.json,FG-DSCR,c485,default,edge-1,6,1534.8,0.0,1534.8,1560.8,26.0,7024,0
mid,result_1000_mid.json,FG-DSCR,c125,default,edge-1,7,1560.8,0.0,1560.8,1586.8,26.0,7024,0
mid,result_1000_mid.json,FG-DSCR,c695,default,edge-1,8,1586.8,0.0,1586.8,1612.8,26.0,7024,0
mid,result_1000_mid.json,FG-DSCR,c005,default,edge-1,9,1612.8,0.0,1612.8,1638.8,26.0,7024,0
mid,result_1000_mid.json,FG-DSCR,c065,default,edge-1,10,1638.8,0.0,1638.8,1664.8,26.0,7024,0
mid,result_1000_mid.json,FG-DSCR,c605,default,edge-1,11,1664.8,0.0,1664.8,1690.8,26.0,7024,0
mid,result_1000_mid.json,FG-DSCR,c155,default,edge-1,12,1690.8,0.0,1690.8,1716.8,26.0,7024,0
mid,result_1000_mid.json,FG-DSCR,c935,default,edge-1,13,1716.8,0.0,1716.8,1742.8,26.0,7024,0
mid,result_1000_mid.json,FG-DSCR,c035,default,edge-1,14,1742.8,0.0,1742.8,1768.8,26.0,7024,0
mid,result_1000_mid.json,FG-DSCR,c785,default,edge-1,15,1768.8,0.0,1768.8,1794.8,26.0,7024,0
mid,result_1000_mid.json,FG-DSCR,c395,default,edge-1,16,1794.8,0.0,1794.8,1820.8,26.0,7024,0
mid,result_1000_mid.json,FG-DSCR,c365,default,edge-1,17,1820.8,0.0,1820.8,1846.8,26.0,7024,0
mid,result_1000_mid.json,FG-DSCR,c755,default,edge-1,18,1846.8,0.0,1846.8,1872.8,26.0,7024,0
mid,result_1000_mid.json,FG-DSCR,c425,default,edge-1,19,1872.8,0.0,1872.8,1898.8,26.0,7024,0
mid,result_1000_mid.json,FG-DSCR,c515,default,edge-1,20,1898.8,0.0,1898.8,1924.8,26.0,7024,0
mid,result_1000_mid.json,FG-DSCR,c995,default,edge-1,21,1924.8,0.0,1924.8,1950.8,26.0,7024,0
mid,result_1000_mid.json,FG-DSCR,c635,default,edge-1,22,1950.8,0.0,1950.8,1976.8,26.0,7024,0
mid,result_1000_mid.json,FG-DSCR,c845,default,edge-1,23,1976.8,0.0,1976.8,2002.8,26.0,7024,0
mid,result_1000_mid.json,FG-DSCR,c965,default,edge-1,24,2002.8,0.0,2002.8,2028.8,26.0,7024,0
mid,result_1000_mid.json,FG-DSCR,c215,default,edge-1,25,2028.8,0.0,2028.8,2054.8,26.0,7024,0
mid,result_1000_mid.json,FG-DSCR,c305,default,edge-1,26,2054.8,0.0,2054.8,2080.8,26.0,7024,0
mid,result_1000_mid.json,FG-DSCR,c665,default,edge-1,27,2080.8,0.0,2080.8,2106.8,26.0,7024,0
mid,result_1000_mid.json,FG-DSCR,c185,default,edge-1,28,2106.8,0.0,2106.8,2132.8,26.0,7024,0
mid,result_1000_mid.json,FG-DSCR,c815,default,edge-1,29,2132.8,0.0,2132.8,2158.8,26.0,7024,0
mid,result_1000_mid.json,FG-DSCR,c905,default,edge-1,30,2158.8,0.0,2158.8,2184.8,26.0,7024,0
mid,result_1000_mid.json,FG-DSCR,c725,default,edge-1,31,2184.8,0.0,2184.8,2210.8,26.0,7024,0
mid,result_1000_mid.json,FG-DSCR,c095,default,edge-1,32,2210.8,0.0,2210.8,2236.8,26.0,7024,0
mid,result_1000_mid.json,FG-DSCR,c575,default,edge-1,33,2236.8,0.0,2236.8,2262.8,26.0,7024,0
mid,result_1000_mid.json,FG-DSCR,c245,default,edge-1,34,2262.8,0.0,2262.8,2288.8,26.0,7024,0
mid,result_1000_mid.json,FG-DSCR,c363,default,edge-1,35,2288.8,220.0,2508.8,2540.8,32.0,5374,1100
mid,result_1000_mid.json,FG-DSCR,c633,default,edge-1,36,2540.8,0.0,2540.8,2572.8,32.0,6474,0
mid,result_1000_mid.json,FG-DSCR,c603,default,edge-1,37,2572.8,0.0,2572.8,2604.8,32.0,6474,0
mid,result_1000_mid.json,FG-DSCR,c183,default,edge-1,38,2604.8,0.0,2604.8,2636.8,32.0,6474,0
mid,result_1000_mid.json,FG-DSCR,c033,default,edge-1,39,2636.8,0.0,2636.8,2668.8,32.0,6474,0
mid,result_1000_mid.json,FG-DSCR,c513,default,edge-1,40,2668.8,0.0,2668.8,2700.8,32.0,6474,0
mid,result_1000_mid.json,FG-DSCR,c723,default,edge-1,41,2700.8,0.0,2700.8,2732.8,32.0,6474,0
mid,result_1000_mid.json,FG-DSCR,c783,default,edge-1,42,2732.8,0.0,2732.8,2764.8,32.0,6474,0
mid,result_1000_mid.json,FG-DSCR,c423,default,edge-1,43,2764.8,0.0,2764.8,2796.8,32.0,6474,0
mid,result_1000_mid.json,FG-DSCR,c753,default,edge-1,44,2796.8,0.0,2796.8,2828.8,32.0,6474,0
mid,result_1000_mid.json,FG-DSCR,c573,default,edge-1,45,2828.8,0.0,2828.8,2860.8,32.0,6474,0
mid,result_1000_mid.json,FG-DSCR,c993,default,edge-1,46,2860.8,0.0,2860.8,2892.8,32.0,6474,0
mid,result_1000_mid.json,FG-DSCR,c003,default,edge-1,47,2892.8,0.0,2892.8,2924.8,32.0,6474,0
mid,result_1000_mid.json,FG-DSCR,c963,default,edge-1,48,2924.8,0.0,2924.8,2956.8,32.0,6474,0
mid,result_1000_mid.json,FG-DSCR,c303,default,edge-1,49,2956.8,0.0,2956.8,2988.8,32.0,6474,0
mid,result_1000_mid.json,FG-DSCR,c063,default,edge-1,50,2988.8,0.0,2988.8,3020.8,32.0,6474,0
mid,result_1000_mid.json,FG-DSCR,c393,default,edge-1,51,3020.8,0.0,3020.8,3052.8,32.0,6474,0
mid,result_1000_mid.json,FG-DSCR,c213,default,edge-1,52,3052.8,0.0,3052.8,3084.8,32.0,6474,0
mid,result_1000_mid.json,FG-DSCR,c243,default,edge-1,53,3084.8,0.0,3084.8,3116.8,32.0,6474,0
mid,result_1000_mid.json,FG-DSCR,c843,default,edge-1,54,3116.8,0.0,3116.8,3148.8,32.0,6474,0
mid,result_1000_mid.json,FG-DSCR,c813,default,edge-1,55,3148.8,0.0,3148.8,3180.8,32.0,6474,0
mid,result_1000_mid.json,FG-DSCR,c873,default,edge-1,56,3180.8,0.0,3180.8,3212.8,32.0,6474,0
mid,result_1000_mid.json,FG-DSCR,c483,default,edge-1,57,3212.8,0.0,3212.8,3244.8,32.0,6474,0
mid,result_1000_mid.json,FG-DSCR,c273,default,edge-1,58,3244.8,0.0,3244.8,3276.8,32.0,6474,0
mid,result_1000_mid.json,FG-DSCR,c693,default,edge-1,59,3276.8,0.0,3276.8,3308.8,32.0,6474,0
mid,result_1000_mid.json,FG-DSCR,c453,default,edge-1,60,3308.8,0.0,3308.8,3340.8,32.0,6474,0
mid,result_1000_mid.json,FG-DSCR,c663,default,edge-1,61,3340.8,0.0,3340.8,3372.8,32.0,6474,0
mid,result_1000_mid.json,FG-DSCR,c903,default,edge-1,62,3372.8,0.0,3372.8,3404.8,32.0,6474,0
mid,result_1000_mid.json,FG-DSCR,c123,default,edge-1,63,3404.8,0.0,3404.8,3436.8,32.0,6474,0
mid,result_1000_mid.json,FG-DSCR,c543,default,edge-1,64,3436.8,0.0,3436.8,3468.8,32.0,6474,0
mid,result_1000_mid.json,FG-DSCR,c093,default,edge-1,65,3468.8,0.0,3468.8,3500.8,32.0,6474,0
mid,result_1000_mid.json,FG-DSCR,c933,default,edge-1,66,3500.8,0.0,3500.8,3532.8,32.0,6474,0
mid,result_1000_mid.json,FG-DSCR,c153,default,edge-1,67,3532.8,0.0,3532.8,3564.8,32.0,6474,0
mid,result_1000_mid.json,FG-DSCR,c333,default,edge-1,68,3564.8,0.0,3564.8,3596.8,32.0,6474,0
mid,result_1000_mid.json,FG-DSCR,c364,default,edge-1,69,3596.8,330.2,3927.0,3962.0,35.0,5670,1651
mid,result_1000_mid.json,FG-DSCR,c934,default,edge-1,70,3962.0,0.0,3962.0,3997.0,35.0,7321,0
mid,result_1000_mid.json,FG-DSCR,c844,default,edge-1,71,3997.0,0.0,3997.0,4032.0,35.0,7321,0
mid,result_1000_mid.json,FG-DSCR,c994,default,edge-1,72,4032.0,0.0,4032.0,4067.0,35.0,7321,0
mid,result_1000_mid.json,FG-DSCR,c124,default,edge-1,73,4067.0,0.0,4067.0,4102.0,35.0,7321,0
mid,result_1000_mid.json,FG-DSCR,c514,default,edge-1,74,4102.0,0.0,4102.0,4137.0,35.0,7321,0
mid,result_1000_mid.json,FG-DSCR,c154,default,edge-1,75,4137.0,0.0,4137.0,4172.0,35.0,7321,0
mid,result_1000_mid.json,FG-DSCR,c244,default,edge-1,76,4172.0,0.0,4172.0,4207.0,35.0,7321,0
mid,result_1000_mid.json,FG-DSCR,c454,default,edge-1,77,4207.0,0.0,4207.0,4242.0,35.0,7321,0
mid,result_1000_mid.json,FG-DSCR,c304,default,edge-1,78,4242.0,0.0,4242.0,4277.0,35.0,7321,0
mid,result_1000_mid.json,FG-DSCR,c904,default,edge-1,79,4277.0,0.0,4277.0,4312.0,35.0,7321,0
mid,result_1000_mid.json,FG-DSCR,c634,default,edge-1,80,4312.0,0.0,4312.0,4347.0,35.0,7321,0
mid,result_1000_mid.json,FG-DSCR,c574,default,edge-1,81,4347.0,0.0,4347.0,4382.0,35.0,7321,0
mid,result_1000_mid.json,FG-DSCR,c064,default,edge-1,82,4382.0,0.0,4382.0,4417.0,35.0,7321,0
mid,result_1000_mid.json,FG-DSCR,c784,default,edge-1,83,4417.0,0.0,4417.0,4452.0,35.0,7321,0
mid,result_1000_mid.json,FG-DSCR,c214,default,edge-1,84,4452.0,0.0,4452.0,4487.0,35.0,7321,0
mid,result_1000_mid.json,FG-DSCR,c664,default,edge-1,85,4487.0,0.0,4487.0,4522.0,35.0,7321,0
mid,result_1000_mid.json,FG-DSCR,c754,default,edge-1,86,4522.0,0.0,4522.0,4557.0,35.0,7321,0
mid,result_1000_mid.json,FG-DSCR,c394,default,edge-1,87,4557.0,0.0,4557.0,4592.0,35.0,7321,0
mid,result_1000_mid.json,FG-DSCR,c424,default,edge-1,88,4592.0,0.0,4592.0,4627.0,35.0,7321,0
mid,result_1000_mid.json,FG-DSCR,c484,default,edge-1,89,4627.0,0.0,4627.0,4662.0,35.0,7321,0
mid,result_1000_mid.json,FG-DSCR,c604,default,edge-1,90,4662.0,0.0,4662.0,4697.0,35.0,7321,0
mid,result_1000_mid.json,FG-DSCR,c094,default,edge-1,91,4697.0,0.0,4697.0,4732.0,35.0,7321,0
mid,result_1000_mid.json,FG-DSCR,c964,default,edge-1,92,4732.0,0.0,4732.0,4767.0,35.0,7321,0
mid,result_1000_mid.json,FG-DSCR,c544,default,edge-1,93,4767.0,0.0,4767.0,4802.0,35.0,7321,0
mid,result_1000_mid.json,FG-DSCR,c184,default,edge-1,94,4802.0,0.0,4802.0,4837.0,35.0,7321,0
mid,result_1000_mid.json,FG-DSCR,c814,default,edge-1,95,4837.0,0.0,4837.0,4872.0,35.0,7321,0
mid,result_1000_mid.json,FG-DSCR,c694,default,edge-1,96,4872.0,0.0,4872.0,4907.0,35.0,7321,0
mid,result_1000_mid.json,FG-DSCR,c274,default,edge-1,97,4907.0,0.0,4907.0,4942.0,35.0,7321,0
mid,result_1000_mid.json,FG-DSCR,c004,default,edge-1,98,4942.0,0.0,4942.0,4977.0,35.0,7321,0
mid,result_1000_mid.json,FG-DSCR,c874,default,edge-1,99,4977.0,0.0,4977.0,5012.0,35.0,7321,0
mid,result_1000_mid.json,FG-DSCR,c034,default,edge-1,100,5012.0,0.0,5012.0,5047.0,35.0,7321,0
mid,result_1000_mid.json,FG-DSCR,c334,default,edge-1,101,5047.0,0.0,5047.0,5082.0,35.0,7321,0
mid,result_1000_mid.json,FG-DSCR,c724,default,edge-1,102,5082.0,0.0,5082.0,5117.0,35.0,7321,0
mid,result_1000_mid.json,FG-DSCR,c752,default,edge-2,1,0.0,1464.8,1464.8,1493.8,29.0,0,7324
mid,result_1000_mid.json,FG-DSCR,c062,default,edge-2,2,1493.8,0.0,1493.8,1522.8,29.0,7324,0
mid,result_1000_mid.json,FG-DSCR,c422,default,edge-2,3,1522.8,0.0,1522.8,1551.8,29.0,7324,0
mid,result_1000_mid.json,FG-DSCR,c452,default,edge-2,4,1551.8,0.0,1551.8,1580.8,29.0,7324,0
mid,result_1000_mid.json,FG-DSCR,c662,default,edge-2,5,1580.8,0.0,1580.8,1609.8,29.0,7324,0
mid,result_1000_mid.json,FG-DSCR,c932,default,edge-2,6,1609.8,0.0,1609.8,1638.8,29.0,7324,0
mid,result_1000_mid.json,FG-DSCR,c842,default,edge-2,7,1638.8,0.0,1638.8,1667.8,29.0,7324,0
mid,result_1000_mid.json,FG-DSCR,c962,default,edge-2,8,1667.8,0.0,1667.8,1696.8,29.0,7324,0
mid,result_1000_mid.json,FG-DSCR,c392,default,edge-2,9,1696.8,0.0,1696.8,1725.8,29.0,7324,0
mid,result_1000_mid.json,FG-DSCR,c032,default,edge-2,10,1725.8,0.0,1725.8,1754.8,29.0,7324,0
mid,result_1000_mid.json,FG-DSCR,c632,default,edge-2,11,1754.8,0.0,1754.8,1783.8,29.0,7324,0
mid,result_1000_mid.json,FG-DSCR,c002,default,edge-2,12,1783.8,0.0,1783.8,1812.8,29.0,7324,0
mid,result_1000_mid.json,FG-DSCR,c722,default,edge-2,13,1812.8,0.0,1812.8,1841.8,29.0,7324,0
mid,result_1000_mid.json,FG-DSCR,c212,default,edge-2,14,1841.8,0.0,1841.8,1870.8,29.0,7324,0
mid,result_1000_mid.json,FG-DSCR,c992,default,edge-2,15,1870.8,0.0,1870.8,1899.8,29.0,7324,0
mid,result_1000_mid.json,FG-DSCR,c572,default,edge-2,16,1899.8,0.0,1899.8,1928.8,29.0,7324,0
mid,result_1000_mid.json,FG-DSCR,c482,default,edge-2,17,1928.8,0.0,1928.8,1957.8,29.0,7324,0
mid,result_1000_mid.json,FG-DSCR,c362,default,edge-2,18,1957.8,0.0,1957.8,1986.8,29.0,7324,0
mid,result_1000_mid.json,FG-DSCR,c332,default,edge-2,19,1986.8,0.0,1986.8,2015.8,29.0,7324,0
mid,result_1000_mid.json,FG-DSCR,c782,default,edge-2,20,2015.8,0.0,2015.8,2044.8,29.0,7324,0
mid,result_1000_mid.json,FG-DSCR,c542,default,edge-2,21,2044.8,0.0,2044.8,2073.8,29.0,7324,0
mid,result_1000_mid.json,FG-DSCR,c272,default,edge-2,22,2073.8,0.0,2073.8,2102.8,29.0,7324,0
mid,result_1000_mid.json,FG-DSCR,c182,default,edge-2,23,2102.8,0.0,2102.8,2131.8,29.0,7324,0
mid,result_1000_mid.json,FG-DSCR,c812,default,edge-2,24,2131.8,0.0,2131.8,2160.8,29.0,7324,0
mid,result_1000_mid.json,FG-DSCR,c872,default,edge-2,25,2160.8,0.0,2160.8,2189.8,29.0,7324,0
mid,result_1000_mid.json,FG-DSCR,c512,default,edge-2,26,2189.8,0.0,2189.8,2218.8,29.0,7324,0
mid,result_1000_mid.json,FG-DSCR,c242,default,edge-2,27,2218.8,0.0,2218.8,2247.8,29.0,7324,0
mid,result_1000_mid.json,FG-DSCR,c692,default,edge-2,28,2247.8,0.0,2247.8,2276.8,29.0,7324,0
mid,result_1000_mid.json,FG-DSCR,c302,default,edge-2,29,2276.8,0.0,2276.8,2305.8,29.0,7324,0
mid,result_1000_mid.json,FG-DSCR,c122,default,edge-2,30,2305.8,0.0,2305.8,2334.8,29.0,7324,0
mid,result_1000_mid.json,FG-DSCR,c152,default,edge-2,31,2334.8,0.0,2334.8,2363.8,29.0,7324,0
mid,result_1000_mid.json,FG-DSCR,c902,default,edge-2,32,2363.8,0.0,2363.8,2392.8,29.0,7324,0
mid,result_1000_mid.json,FG-DSCR,c602,default,edge-2,33,2392.8,0.0,2392.8,2421.8,29.0,7324,0
mid,result_1000_mid.json,FG-DSCR,c092,default,edge-2,34,2421.8,0.0,2421.8,2450.8,29.0,7324,0
mid,result_1000_mid.json,FG-DSCR,c006,default,edge-2,35,2450.8,360.2,2811.0,2840.0,29.0,5670,1801
mid,result_1000_mid.json,FG-DSCR,c396,default,edge-2,36,2840.0,0.0,2840.0,2869.0,29.0,7471,0
mid,result_1000_mid.json,FG-DSCR,c636,default,edge-2,37,2869.0,0.0,2869.0,2898.0,29.0,7471,0
mid,result_1000_mid.json,FG-DSCR,c366,default,edge-2,38,2898.0,0.0,2898.0,2927.0,29.0,7471,0
mid,result_1000_mid.json,FG-DSCR,c606,default,edge-2,39,2927.0,0.0,2927.0,2956.0,29.0,7471,0
mid,result_1000_mid.json,FG-DSCR,c096,default,edge-2,40,2956.0,0.0,2956.0,2985.0,29.0,7471,0
mid,result_1000_mid.json,FG-DSCR,c756,default,edge-2,41,2985.0,0.0,2985.0,3014.0,29.0,7471,0
mid,result_1000_mid.json,FG-DSCR,c516,default,edge-2,42,3014.0,0.0,3014.0,3043.0,29.0,7471,0
mid,result_1000_mid.json,FG-DSCR,c126,default,edge-2,43,3043.0,0.0,3043.0,3072.0,29.0,7471,0
mid,result_1000_mid.json,FG-DSCR,c876,default,edge-2,44,3072.0,0.0,3072.0,3101.0,29.0,7471,0
mid,result_1000_mid.json,FG-DSCR,c306,default,edge-2,45,3101.0,0.0,3101.0,3130.0,29.0,7471,0
mid,result_1000_mid.json,FG-DSCR,c906,default,edge-2,46,3130.0,0.0,3130.0,3159.0,29.0,7471,0
mid,result_1000_mid.json,FG-DSCR,c726,default,edge-2,47,3159.0,0.0,3159.0,3188.0,29.0,7471,0
mid,result_1000_mid.json,FG-DSCR,c456,default,edge-2,48,3188.0,0.0,3188.0,3217.0,29.0,7471,0
mid,result_1000_mid.json,FG-DSCR,c426,default,edge-2,49,3217.0,0.0,3217.0,3246.0,29.0,7471,0
mid,result_1000_mid.json,FG-DSCR,c576,default,edge-2,50,3246.0,0.0,3246.0,3275.0,29.0,7471,0
mid,result_1000_mid.json,FG-DSCR,c786,default,edge-2,51,3275.0,0.0,3275.0,3304.0,29.0,7471,0
mid,result_1000_mid.json,FG-DSCR,c066,default,edge-2,52,3304.0,0.0,3304.0,3333.0,29.0,7471,0
mid,result_1000_mid.json,FG-DSCR,c156,default,edge-2,53,3333.0,0.0,3333.0,3362.0,29.0,7471,0
mid,result_1000_mid.json,FG-DSCR,c276,default,edge-2,54,3362.0,0.0,3362.0,3391.0,29.0,7471,0
mid,result_1000_mid.json,FG-DSCR,c546,default,edge-2,55,3391.0,0.0,3391.0,3420.0,29.0,7471,0
mid,result_1000_mid.json,FG-DSCR,c666,default,edge-2,56,3420.0,0.0,3420.0,3449.0,29.0,7471,0
mid,result_1000_mid.json,FG-DSCR,c696,default,edge-2,57,3449.0,0.0,3449.0,3478.0,29.0,7471,0
mid,result_1000_mid.json,FG-DSCR,c846,default,edge-2,58,3478.0,0.0,3478.0,3507.0,29.0,7471,0
mid,result_1000_mid.json,FG-DSCR,c186,default,edge-2,59,3507.0,0.0,3507.0,3536.0,29.0,7471,0
mid,result_1000_mid.json,FG-DSCR,c036,default,edge-2,60,3536.0,0.0,3536.0,3565.0,29.0,7471,0
