cache,method,Dynamic_Gain,Reuse_norm,Future_norm,Pull_saving_norm,Evict_saving_norm,Reuse_raw,Future_raw,Pull_raw,Evict_raw,n
768,LRScheduler,0.41250664205692134,0.5219116422027549,0.7478470390093511,0.11539439322192019,0.26487349379365915,87.17338348943719,291.4488757899935,423.01337914260944,130.6877720893185,9
768,GAHRL,0.40759576222984417,0.48401265547295985,0.7350610505828092,0.10491086311465544,0.30639847974895223,83.7255864091614,287.5209715549455,427.3065532931695,124.00269373268257,9
768,ORR,0.38858930269500086,0.4684597293553376,0.7095555131760052,0.10842270452882258,0.26791926371983793,82.31068490690234,279.68557353523556,425.86839776484027,130.1974357256961,9
768,LASA,0.5601775509660412,0.24071020386416453,0.0,1.0,1.0,61.59155184350214,61.707423373599845,60.75315900660644,12.34027159117602,9
768,FG-DSCR-GC,0.6624418298218079,1.0,1.0,0.2649993140819567,0.3847680052052748,130.66667411167174,368.9112236597182,361.74775845365735,111.38603881046433,9
896,ILR-SA,0.18758197534259,0.16118638082356532,0.5891415205467947,0.0,0.0,86.09390879906881,242.69393739191744,421.8746472834878,367.6426365018312,9
896,LRScheduler,0.5927787839445929,0.8873412015365743,0.8535751360649854,0.30401057250929214,0.3261882256675201,195.96184168279976,323.9289490025039,312.0550267931034,250.32763668615357,9
896,GAHRL,0.5117185444377385,0.7320124480280578,0.8568276105083215,0.2236028500534562,0.2344312691611184,172.46044972256934,324.9281215118302,341.10120598256617,283.328421167589,9
896,ORR,0.5228992461812383,0.7578424264591441,0.8119354477580456,0.2511201152469681,0.2706989952607954,176.36855066152378,311.1370785118826,331.1609739849031,270.28457731948066,9
896,LASA,0.5,0.0,0.0,1.0,1.0,61.70625211077973,61.707423373599845,60.638458739328854,7.9883308456379165,9
896,FG-DSCR-GC,0.6831346146531077,1.0,1.0,0.3943886217599729,0.33814983685245736,213.00722781159791,368.9112236597182,279.4072047537312,246.0255917209056,9
1024,ILR-SA,0.23544405106792493,0.32505706310099863,0.616719141170701,0.0,0.0,149.97775654746448,251.16588725043033,359.26095689141533,295.54288424871226,9
1024,LRScheduler,0.7200634935671639,0.8881662098286296,0.9117697853030537,0.5089722775709039,0.5713457015660686,302.8939586121509,341.80656640475615,207.27038387303486,130.05500648386288,9
1024,GAHRL,0.7455364671595393,0.9345227404351941,0.8763946422134652,0.5561826306644403,0.6150458553250575,315.48239664844505,330.93918801196935,193.17231029360093,117.39744087384767,9
1024,ORR,0.7980267173698298,1.0,0.9330537801078369,0.6032092027979583,0.6558438865735239,333.2632015109466,348.34509049405557,179.1291178435605,105.58046283448111,9
1024,LASA,0.5,0.0,0.0,1.0,1.0,61.70625211077973,61.707423373599845,60.638458739328854,5.897093073169698,9
1024,FG-DSCR-GC,0.7315619942593192,0.8709742948591698,1.0,0.5527778381611208,0.5024958440169862,298.22537462869735,368.9112236597182,194.18905793663168,149.99707794599024,9
