case,base_requests,target_requests,seed,cache_scale,wan_mb_s,policy,accepted,excluded,mean_ready_s,p95_ready_s,makespan_s,registry_mb,peer_mb,total_transfer_mb,evicted_mb,refused_cache_mb,max_lease_mb
drtp_img88_cacheonly_1024mb_200,200,100,5,1.0,100.0,cloud_fifo,97,3,90.81731958762875,150.7399999999998,154.8899999999997,15406.0,0.0,15406.0,14330.0,0.0,0.0
drtp_img88_cacheonly_1024mb_200,200,100,5,1.0,100.0,cloud_sjf,97,3,84.00567010309284,147.16,154.89000000000001,15406.0,0.0,15406.0,13281.0,0.0,0.0
drtp_img88_cacheonly_1024mb_200,200,100,5,1.0,100.0,p2p_sjf,97,3,62.66002979352681,112.97558084619082,116.973115770266,11228.0,4178.0,15406.0,13281.0,0.0,0.0
drtp_img88_cacheonly_1024mb_200,200,100,5,1.0,100.0,c_lru,97,3,51.113007073384914,92.00856988533711,95.70440321867045,6474.0,8932.0,15406.0,12887.0,394.0,0.0
drtp_img88_cacheonly_1024mb_200,200,100,5,1.0,100.0,l_lru,97,3,51.8852621209599,103.40989509804889,103.40989509804889,6968.0,8438.0,15406.0,12517.0,553.0,0.0
drtp_img88_cacheonly_1024mb_200,200,100,5,1.0,100.0,l_lease,97,3,50.09138382961403,100.98347072023532,100.98347072023532,6042.0,9364.0,15406.0,12567.0,553.0,512.0
drtp_img88_cacheonly_1024mb_200,200,100,5,1.0,100.0,d_lease,97,3,50.09138382961403,100.98347072023532,100.98347072023532,6042.0,9364.0,15406.0,12567.0,553.0,512.0
drtp_img88_cacheonly_1024mb_200,200,100,5,2.0,10.0,cloud_fifo,96,4,131.02083333333334,575.0000000000005,615.6000000000007,6156.0,0.0,6156.0,6024.0,0.0,0.0
drtp_img88_cacheonly_1024mb_200,200,100,5,2.0,10.0,cloud_sjf,96,4,113.33645833333334,580.6,615.6,6156.0,0.0,6156.0,6024.0,0.0,0.0
drtp_img88_cacheonly_1024mb_200,200,100,5,2.0,10.0,p2p_sjf,96,4,48.56238591958774,212.91547619047614,227.69880952380947,2254.0,3902.0,6156.0,5827.0,0.0,0.0
drtp_img88_cacheonly_1024mb_200,200,100,5,2.0,10.0,c_lru,96,4,38.892747320050695,164.89055224867724,188.76666666666665,1859.0,4297.0,6156.0,5771.0,0.0,0.0
drtp_img88_cacheonly_1024mb_200,200,100,5,2.0,10.0,l_lru,96,4,45.19397280092591,224.80599206349208,239.58932539682542,2263.0,3893.0,6156.0,6285.0,0.0,0.0
drtp_img88_cacheonly_1024mb_200,200,100,5,2.0,10.0,l_lease,96,4,40.66020481977514,165.33720238095242,174.20000000000005,1658.0,4498.0,6156.0,6443.0,0.0,526.0
drtp_img88_cacheonly_1024mb_200,200,100,5,2.0,10.0,d_lease,96,4,40.66020481977514,165.33720238095242,174.20000000000005,1658.0,4498.0,6156.0,6443.0,0.0,526.0
drtp_img88_cacheonly_1024mb_200,200,100,5,2.0,30.0,cloud_fifo,96,4,43.67361111111111,191.66666666666654,205.19999999999985,6156.0,0.0,6156.0,6024.0,0.0,0.0
drtp_img88_cacheonly_1024mb_200,200,100,5,2.0,30.0,cloud_sjf,96,4,37.778819444444444,193.53333333333336,205.20000000000002,6156.0,0.0,6156.0,6024.0,0.0,0.0
drtp_img88_cacheonly_1024mb_200,200,100,5,2.0,30.0,p2p_sjf,96,4,16.77631086703344,69.35642215608465,84.13975548941798,2254.0,3902.0,6156.0,6353.0,0.0,0.0
drtp_img88_cacheonly_1024mb_200,200,100,5,2.0,30.0,c_lru,96,4,14.355121425943913,55.26666666666667,64.83333333333334,1859.0,4297.0,6156.0,5901.0,0.0,0.0
drtp_img88_cacheonly_1024mb_200,200,100,5,2.0,30.0,l_lru,96,4,15.617583366402116,71.28527777777776,86.0686111111111,2248.0,3908.0,6156.0,6244.0,0.0,0.0
drtp_img88_cacheonly_1024mb_200,200,100,5,2.0,30.0,l_lease,96,4,14.560375248015879,60.62424206349207,68.76255158730159,1658.0,4498.0,6156.0,6090.0,0.0,526.0
drtp_img88_cacheonly_1024mb_200,200,100,5,2.0,30.0,d_lease,96,4,14.560375248015879,60.62424206349207,68.76255158730159,1658.0,4498.0,6156.0,6090.0,0.0,526.0
drtp_img88_cacheonly_1024mb_200,200,100,5,2.0,100.0,cloud_fifo,96,4,13.126388888888899,57.50000000000007,63.89333333333341,6156.0,0.0,6156.0,6024.0,0.0,0.0
drtp_img88_cacheonly_1024mb_200,200,100,5,2.0,100.0,cloud_sjf,96,4,11.4065625,58.059999999999995,63.89333333333333,6156.0,0.0,6156.0,6024.0,0.0,0.0
drtp_img88_cacheonly_1024mb_200,200,100,5,2.0,100.0,p2p_sjf,96,4,5.761842694763753,26.197763022021125,36.327941167943536,2248.0,3908.0,6156.0,6201.0,0.0,0.0
drtp_img88_cacheonly_1024mb_200,200,100,5,2.0,100.0,c_lru,96,4,5.421978458773562,25.442554688687792,34.36641339016576,2084.0,4072.0,6156.0,5807.0,0.0,0.0
drtp_img88_cacheonly_1024mb_200,200,100,5,2.0,100.0,l_lru,96,4,5.480757411885471,26.50100932539683,36.68069955026455,2219.0,3937.0,6156.0,5769.0,0.0,0.0
drtp_img88_cacheonly_1024mb_200,200,100,5,2.0,100.0,l_lease,96,4,5.451861123511904,26.470026719576722,36.44401156084656,1961.0,4195.0,6156.0,6049.0,0.0,526.0
drtp_img88_cacheonly_1024mb_200,200,100,5,2.0,100.0,d_lease,96,4,5.451861123511904,26.470026719576722,36.44401156084656,1961.0,4195.0,6156.0,6049.0,0.0,526.0
drtp_img88_cacheonly_1024mb_500,500,250,1,0.5,10.0,cloud_fifo,134,116,860.0231343283576,1467.199999999999,1568.2999999999984,15683.0,0.0,15683.0,10005.0,5875.0,0.0
drtp_img88_cacheonly_1024mb_500,500,250,1,0.5,10.0,cloud_sjf,134,116,883.4126865671637,1550.1999999999996,1568.2999999999995,15683.0,0.0,15683.0,9973.0,5875.0,0.0
drtp_img88_cacheonly_1024mb_500,500,250,1,0.5,10.0,p2p_sjf,134,116,758.4852312050848,1410.313087000294,1414.2,14142.0,1541.0,15683.0,9969.0,5875.0,0.0
drtp_img88_cacheonly_1024mb_500,500,250,1,0.5,10.0,c_lru,134,116,624.2848176774855,1188.0,1276.7,12767.0,2916.0,15683.0,9969.0,5875.0,0.0
drtp_img88_cacheonly_1024mb_500,500,250,1,0.5,10.0,l_lru,134,116,619.689638572391,1250.1999999999998,1338.8999999999999,13389.0,2294.0,15683.0,9901.0,5875.0,0.0
drtp_img88_cacheonly_1024mb_500,500,250,1,0.5,10.0,l_lease,134,116,592.5272187796136,1189.8000000000002,1278.5000000000002,12785.0,2898.0,15683.0,9484.0,6269.0,256.0
drtp_img88_cacheonly_1024mb_500,500,250,1,0.5,10.0,d_lease,134,116,596.4559294209753,1199.9999999999998,1288.6999999999998,12887.0,2796.0,15683.0,9539.0,6269.0,256.0
drtp_img88_cacheonly_1024mb_500,500,250,1,0.5,30.0,cloud_fifo,134,116,286.6743781094529,489.06666666666706,522.766666666667,15683.0,0.0,15683.0,10005.0,5875.0,0.0
drtp_img88_cacheonly_1024mb_500,500,250,1,0.5,30.0,cloud_sjf,134,116,294.4708955223881,516.7333333333333,522.7666666666667,15683.0,0.0,15683.0,9973.0,5875.0,0.0
drtp_img88_cacheonly_1024mb_500,500,250,1,0.5,30.0,p2p_sjf,134,116,252.80700665958636,470.30824827330434,471.40000000000015,14142.0,1541.0,15683.0,9969.0,5875.0,0.0
drtp_img88_cacheonly_1024mb_500,500,250,1,0.5,30.0,c_lru,134,116,208.4515883543158,396.0000000000001,425.5666666666668,12767.0,2916.0,15683.0,9969.0,5875.0,0.0
drtp_img88_cacheonly_1024mb_500,500,250,1,0.5,30.0,l_lru,134,116,206.57740228452758,416.73333333333346,446.3000000000001,13389.0,2294.0,15683.0,9901.0,5875.0,0.0
drtp_img88_cacheonly_1024mb_500,500,250,1,0.5,30.0,l_lease,134,116,197.56222458177882,396.6,426.1666666666667,12785.0,2898.0,15683.0,9484.0,6269.0,256.0
drtp_img88_cacheonly_1024mb_500,500,250,1,0.5,30.0,d_lease,134,116,198.83300278526602,400.0000000000001,429.5666666666668,12887.0,2796.0,15683.0,9539.0,6269.0,256.0
drtp_img88_cacheonly_1024mb_500,500,250,1,0.5,100.0,cloud_fifo,134,116,86.00794776119392,146.71999999999974,157.28249999999971,15683.0,0.0,15683.0,10005.0,5875.0,0.0
drtp_img88_cacheonly_1024mb_500,500,250,1,0.5,100.0,cloud_sjf,134,116,88.3615298507463,155.02,157.2825,15683.0,0.0,15683.0,9973.0,5875.0,0.0
drtp_img88_cacheonly_1024mb_500,500,250,1,0.5,100.0,p2p_sjf,134,116,75.07811478934346,139.00091741641347,139.16605505572429,13910.0,1773.0,15683.0,9973.0,5875.0,0.0
drtp_img88_cacheonly_1024mb_500,500,250,1,0.5,100.0,c_lru,134,116,63.6211341782121,130.29149436246212,141.37899436246212,12785.0,2898.0,15683.0,9973.0,5875.0,0.0
drtp_img88_cacheonly_1024mb_500,500,250,1,0.5,100.0,l_lru,134,116,63.20731169715493,136.7865621672454,147.8740621672454,13485.0,2198.0,15683.0,10115.0,5875.0,0.0
drtp_img88_cacheonly_1024mb_500,500,250,1,0.5,100.0,l_lease,134,116,59.59595092232633,128.78275264343586,139.87025264343586,12689.0,2994.0,15683.0,9513.0,6469.0,256.0
drtp_img88_cacheonly_1024mb_500,500,250,1,0.5,100.0,d_lease,134,116,60.8028112091318,130.78275264343586,141.87025264343586,12889.0,2794.0,15683.0,9539.0,6269.0,256.0
drtp_img88_cacheonly_1024mb_500,500,250,1,1.0,10.0,cloud_fifo,131,119,702.0793893129764,1320.2999999999986,1439.5999999999979,14396.0,0.0,14396.0,14063.0,0.0,0.0
drtp_img88_cacheonly_1024mb_500,500,250,1,1.0,10.0,cloud_sjf,131,119,802.0992366412215,1363.0999999999997,1439.5999999999997,14396.0,0.0,14396.0,12880.0,0.0,0.0
drtp_img88_cacheonly_1024mb_500,500,250,1,1.0,10.0,p2p_sjf,131,119,551.7537747457995,948.7864283783852,1026.3000000000002,10263.0,4133.0,14396.0,12950.0,0.0,0.0
drtp_img88_cacheonly_1024mb_500,500,250,1,1.0,10.0,c_lru,131,119,443.47358206407785,702.8999999999999,731.6499999999999,7279.0,7117.0,14396.0,12943.0,0.0,0.0
drtp_img88_cacheonly_1024mb_500,500,250,1,1.0,10.0,l_lru,131,119,418.2563924784922,670.0432043650794,784.5000000000002,7845.0,6551.0,14396.0,13854.0,0.0,0.0
drtp_img88_cacheonly_1024mb_500,500,250,1,1.0,10.0,l_lease,131,119,397.5959535017572,634.7409920634918,654.8144920634918,6503.0,7893.0,14396.0,12293.0,1026.0,512.0
drtp_img88_cacheonly_1024mb_500,500,250,1,1.0,10.0,d_lease,131,119,380.53453369986676,587.9590178571425,604.5999999999997,6046.0,8350.0,14396.0,13250.0,139.0,512.0
drtp_img88_cacheonly_1024mb_500,500,250,1,1.0,30.0,cloud_fifo,131,119,234.02646310432584,440.10000000000036,479.8666666666673,14396.0,0.0,14396.0,14063.0,0.0,0.0
drtp_img88_cacheonly_1024mb_500,500,250,1,1.0,30.0,cloud_sjf,131,119,267.3664122137403,454.3666666666668,479.8666666666668,14396.0,0.0,14396.0,12880.0,0.0,0.0
drtp_img88_cacheonly_1024mb_500,500,250,1,1.0,30.0,p2p_sjf,131,119,184.0668982818768,313.55623486558915,342.1,10263.0,4133.0,14396.0,12950.0,0.0,0.0
drtp_img88_cacheonly_1024mb_500,500,250,1,1.0,30.0,c_lru,131,119,150.26835075036493,246.49409738172204,250.643786115997,7279.0,7117.0,14396.0,12943.0,0.0,0.0
drtp_img88_cacheonly_1024mb_500,500,250,1,1.0,30.0,l_lru,131,119,142.95373049975987,232.5962744252331,262.9333333333334,7888.0,6508.0,14396.0,13082.0,290.0,0.0
drtp_img88_cacheonly_1024mb_500,500,250,1,1.0,30.0,l_lease,131,119,133.8896825593359,217.47290434193133,220.51666666666677,6503.0,7893.0,14396.0,12420.0,290.0,512.0
drtp_img88_cacheonly_1024mb_500,500,250,1,1.0,30.0,d_lease,131,119,130.08023365620525,211.88829415476195,213.95709312797626,6046.0,8350.0,14396.0,12532.0,290.0,512.0
drtp_img88_cacheonly_1024mb_500,500,250,1,1.0,100.0,cloud_fifo,131,119,70.21735368956725,132.0299999999996,145.19333333333316,14396.0,0.0,14396.0,14063.0,0.0,0.0
drtp_img88_cacheonly_1024mb_500,500,250,1,1.0,100.0,cloud_sjf,131,119,80.23816793893128,136.31000000000003,145.19333333333338,14396.0,0.0,14396.0,12880.0,0.0,0.0
drtp_img88_cacheonly_1024mb_500,500,250,1,1.0,100.0,p2p_sjf,131,119,55.75461919245065,94.30937015193872,103.81831670222508,10276.0,4120.0,14396.0,12950.0,0.0,0.0
drtp_img88_cacheonly_1024mb_500,500,250,1,1.0,100.0,c_lru,131,119,48.93214179663393,93.88437825172545,93.88437825172545,7330.0,7066.0,14396.0,12831.0,0.0,0.0
drtp_img88_cacheonly_1024mb_500,500,250,1,1.0,100.0,l_lru,131,119,45.41007373971629,82.15637045127659,88.60687274099365,8084.0,6312.0,14396.0,12503.0,290.0,0.0
drtp_img88_cacheonly_1024mb_500,500,250,1,1.0,100.0,l_lease,131,119,42.91492726003657,74.90365630847663,85.99115630847665,6666.0,7730.0,14396.0,12432.0,290.0,512.0
drtp_img88_cacheonly_1024mb_500,500,250,1,1.0,100.0,d_lease,131,119,43.04227532482658,74.90521429583623,85.99271429583625,6496.0,7900.0,14396.0,12500.0,290.0,512.0
drtp_img88_cacheonly_1024mb_500,500,250,1,2.0,10.0,cloud_fifo,134,116,85.54850746268649,405.8999999999999,431.7999999999997,4318.0,0.0,4318.0,3303.0,0.0,0.0
drtp_img88_cacheonly_1024mb_500,500,250,1,2.0,10.0,cloud_sjf,134,116,87.49999999999997,425.99999999999994,431.79999999999995,4318.0,0.0,4318.0,3303.0,0.0,0.0
drtp_img88_cacheonly_1024mb_500,500,250,1,2.0,10.0,p2p_sjf,134,116,59.56949819355601,328.5120634920634,332.69999999999993,3327.0,991.0,4318.0,3577.0,0.0,0.0
drtp_img88_cacheonly_1024mb_500,500,250,1,2.0,10.0,c_lru,134,116,59.56949819355601,328.5120634920634,332.69999999999993,3327.0,991.0,4318.0,3577.0,0.0,0.0
drtp_img88_cacheonly_1024mb_500,500,250,1,2.0,10.0,l_lru,134,116,61.14902126273396,332.031238095238,336.19999999999993,3362.0,956.0,4318.0,3610.0,0.0,0.0
drtp_img88_cacheonly_1024mb_500,500,250,1,2.0,10.0,l_lease,134,116,55.36914705046196,305.43123809523803,309.59999999999997,3096.0,1222.0,4318.0,3546.0,0.0,402.0
drtp_img88_cacheonly_1024mb_500,500,250,1,2.0,10.0,d_lease,134,116,55.36914705046196,305.43123809523803,309.59999999999997,3096.0,1222.0,4318.0,3546.0,0.0,405.0
drtp_img88_cacheonly_1024mb_500,500,250,1,2.0,30.0,cloud_fifo,134,116,28.51616915422887,135.30000000000004,143.9333333333333,4318.0,0.0,4318.0,3303.0,0.0,0.0
drtp_img88_cacheonly_1024mb_500,500,250,1,2.0,30.0,cloud_sjf,134,116,29.16666666666668,142.00000000000003,143.93333333333337,4318.0,0.0,4318.0,3303.0,0.0,0.0
drtp_img88_cacheonly_1024mb_500,500,250,1,2.0,30.0,p2p_sjf,134,116,19.9726209843639,109.51212962962964,110.9,3327.0,991.0,4318.0,3577.0,0.0,0.0
drtp_img88_cacheonly_1024mb_500,500,250,1,2.0,30.0,c_lru,134,116,19.9726209843639,109.51212962962964,110.9,3327.0,991.0,4318.0,3577.0,0.0,0.0
drtp_img88_cacheonly_1024mb_500,500,250,1,2.0,30.0,l_lru,134,116,20.42391386792888,110.69885714285716,112.06666666666668,3362.0,956.0,4318.0,3610.0,0.0,0.0
drtp_img88_cacheonly_1024mb_500,500,250,1,2.0,30.0,l_lease,134,116,18.550241679721434,101.83219047619048,103.19999999999999,3096.0,1222.0,4318.0,3546.0,0.0,405.0
drtp_img88_cacheonly_1024mb_500,500,250,1,2.0,30.0,d_lease,134,116,18.550241679721434,101.83219047619048,103.19999999999999,3096.0,1222.0,4318.0,3546.0,0.0,405.0
drtp_img88_cacheonly_1024mb_500,500,250,1,2.0,100.0,cloud_fifo,134,116,8.555895522388063,40.59000000000002,43.320000000000014,4318.0,0.0,4318.0,3303.0,0.0,0.0
drtp_img88_cacheonly_1024mb_500,500,250,1,2.0,100.0,cloud_sjf,134,116,8.755223880597015,42.6,43.32000000000001,4318.0,0.0,4318.0,3303.0,0.0,0.0
drtp_img88_cacheonly_1024mb_500,500,250,1,2.0,100.0,p2p_sjf,134,116,6.214225529085721,33.18763561507938,33.72809109623017,3362.0,956.0,4318.0,3612.0,0.0,0.0
drtp_img88_cacheonly_1024mb_500,500,250,1,2.0,100.0,c_lru,134,116,6.214225529085721,33.18763561507938,33.72809109623017,3362.0,956.0,4318.0,3612.0,0.0,0.0
drtp_img88_cacheonly_1024mb_500,500,250,1,2.0,100.0,l_lru,134,116,6.140944452254352,33.23244085833333,33.71688978541666,3362.0,956.0,4318.0,3610.0,0.0,0.0
drtp_img88_cacheonly_1024mb_500,500,250,1,2.0,100.0,l_lease,134,116,5.65972820786519,30.572440858333326,31.056889785416665,3096.0,1222.0,4318.0,3546.0,0.0,405.0
drtp_img88_cacheonly_1024mb_500,500,250,1,2.0,100.0,d_lease,134,116,5.65972820786519,30.572440858333326,31.056889785416665,3096.0,1222.0,4318.0,3546.0,0.0,405.0
drtp_img88_cacheonly_1024mb_500,500,250,2,0.5,10.0,cloud_fifo,131,119,864.0442748091589,1485.399999999998,1607.799999999998,16078.0,0.0,16078.0,10453.0,5541.0,0.0
drtp_img88_cacheonly_1024mb_500,500,250,2,0.5,10.0,cloud_sjf,131,119,890.2687022900761,1486.6,1607.8,16078.0,0.0,16078.0,10637.0,5541.0,0.0
drtp_img88_cacheonly_1024mb_500,500,250,2,0.5,10.0,p2p_sjf,131,119,727.8528909502606,1287.7661356150795,1401.3000000000002,14013.0,2065.0,16078.0,10637.0,5541.0,0.0
drtp_img88_cacheonly_1024mb_500,500,250,2,0.5,10.0,c_lru,131,119,610.5365981528527,1153.5,1242.2,12422.0,3656.0,16078.0,10848.0,5541.0,0.0
drtp_img88_cacheonly_1024mb_500,500,250,2,0.5,10.0,l_lru,131,119,558.9388620441047,1128.5,1305.9,13059.0,3019.0,16078.0,10473.0,5541.0,0.0
drtp_img88_cacheonly_1024mb_500,500,250,2,0.5,10.0,l_lease,131,119,551.081123285472,1091.5,1268.9,12689.0,3389.0,16078.0,10453.0,5541.0,256.0
drtp_img88_cacheonly_1024mb_500,500,250,2,0.5,10.0,d_lease,131,119,552.0250658760449,1091.5,1268.9,12689.0,3389.0,16078.0,10488.0,5541.0,256.0
drtp_img88_cacheonly_1024mb_500,500,250,2,0.5,30.0,cloud_fifo,131,119,288.01475826972035,495.1333333333339,535.933333333334,16078.0,0.0,16078.0,10453.0,5541.0,0.0
drtp_img88_cacheonly_1024mb_500,500,250,2,0.5,30.0,cloud_sjf,131,119,296.75623409669197,495.53333333333325,535.9333333333333,16078.0,0.0,16078.0,10637.0,5541.0,0.0
drtp_img88_cacheonly_1024mb_500,500,250,2,0.5,30.0,p2p_sjf,131,119,244.18691524553978,433.67757363862415,471.46666666666647,14144.0,1934.0,16078.0,10637.0,5541.0,0.0
drtp_img88_cacheonly_1024mb_500,500,250,2,0.5,30.0,c_lru,131,119,203.54641560645857,384.5,414.06666666666666,12422.0,3656.0,16078.0,10848.0,5541.0,0.0
drtp_img88_cacheonly_1024mb_500,500,250,2,0.5,30.0,l_lru,131,119,186.39142714423733,376.1666666666668,435.3000000000001,13059.0,3019.0,16078.0,10473.0,5541.0,0.0
drtp_img88_cacheonly_1024mb_500,500,250,2,0.5,30.0,l_lease,131,119,182.36427653062174,363.8333333333333,422.96666666666664,12689.0,3389.0,16078.0,10600.0,5541.0,256.0
drtp_img88_cacheonly_1024mb_500,500,250,2,0.5,30.0,d_lease,131,119,176.33006399216774,337.56666666666666,396.7,11901.0,4177.0,16078.0,10600.0,5791.0,256.0
drtp_img88_cacheonly_1024mb_500,500,250,2,0.5,100.0,cloud_fifo,131,119,86.50340966921105,148.5400000000001,168.86000000000016,16078.0,0.0,16078.0,10453.0,5541.0,0.0
drtp_img88_cacheonly_1024mb_500,500,250,2,0.5,100.0,cloud_sjf,131,119,89.10508905852419,148.65999999999997,168.85999999999996,16078.0,0.0,16078.0,10637.0,5541.0,0.0
drtp_img88_cacheonly_1024mb_500,500,250,2,0.5,100.0,p2p_sjf,131,119,72.99434915565116,131.25736995795532,143.1284200280298,13838.0,2240.0,16078.0,10637.0,5541.0,0.0
drtp_img88_cacheonly_1024mb_500,500,250,2,0.5,100.0,c_lru,131,119,62.609640288339435,125.45493405242142,140.23826738575477,12431.0,3647.0,16078.0,10848.0,5541.0,0.0
drtp_img88_cacheonly_1024mb_500,500,250,2,0.5,100.0,l_lru,131,119,59.5188949053263,119.57365049087302,149.1403171575397,13645.0,2433.0,16078.0,10628.0,5541.0,0.0
drtp_img88_cacheonly_1024mb_500,500,250,2,0.5,100.0,l_lease,131,119,55.31829966400776,110.0949084769841,139.66157514365077,12689.0,3389.0,16078.0,10453.0,5541.0,256.0
drtp_img88_cacheonly_1024mb_500,500,250,2,0.5,100.0,d_lease,131,119,54.15649614348889,104.93970935978835,134.50637602645503,11901.0,4177.0,16078.0,9996.0,6009.0,256.0
drtp_img88_cacheonly_1024mb_500,500,250,2,1.0,10.0,cloud_fifo,133,117,635.9383458646622,1269.1000000000006,1330.2,13302.0,0.0,13302.0,13360.0,0.0,0.0
drtp_img88_cacheonly_1024mb_500,500,250,2,1.0,10.0,cloud_sjf,133,117,588.4105263157894,1236.1,1330.2,13302.0,0.0,13302.0,12833.0,0.0,0.0
drtp_img88_cacheonly_1024mb_500,500,250,2,1.0,10.0,p2p_sjf,133,117,417.4220753773837,1001.4592399801588,1010.3000000000001,10103.0,3199.0,13302.0,12791.0,0.0,0.0
drtp_img88_cacheonly_1024mb_500,500,250,2,1.0,10.0,c_lru,133,117,327.42892282342785,675.91,675.91,6493.0,6809.0,13302.0,12832.0,0.0,0.0
drtp_img88_cacheonly_1024mb_500,500,250,2,1.0,10.0,l_lru,133,117,310.5731951291919,640.2516567460318,772.1000000000001,7721.0,5581.0,13302.0,12166.0,371.0,0.0
drtp_img88_cacheonly_1024mb_500,500,250,2,1.0,10.0,l_lease,133,117,199.75953126526636,479.211114920635,566.6000000000001,5666.0,7636.0,13302.0,14574.0,0.0,506.0
drtp_img88_cacheonly_1024mb_500,500,250,2,1.0,10.0,d_lease,133,117,199.75953126526636,479.2111149206349,566.6,5666.0,7636.0,13302.0,14612.0,0.0,506.0
drtp_img88_cacheonly_1024mb_500,500,250,2,1.0,30.0,cloud_fifo,133,117,211.97944862155376,423.0333333333332,443.40000000000003,13302.0,0.0,13302.0,13360.0,0.0,0.0
drtp_img88_cacheonly_1024mb_500,500,250,2,1.0,30.0,cloud_sjf,133,117,196.1368421052629,412.03333333333325,443.3999999999999,13302.0,0.0,13302.0,12833.0,0.0,0.0
drtp_img88_cacheonly_1024mb_500,500,250,2,1.0,30.0,p2p_sjf,133,117,139.50108720579104,333.7717698760542,336.76666666666677,10103.0,3199.0,13302.0,12791.0,0.0,0.0
drtp_img88_cacheonly_1024mb_500,500,250,2,1.0,30.0,c_lru,133,117,111.9221406406333,244.20999999999992,244.20999999999992,6528.0,6774.0,13302.0,12832.0,0.0,0.0
drtp_img88_cacheonly_1024mb_500,500,250,2,1.0,30.0,l_lru,133,117,70.58669976104832,179.81512936714623,225.00000000000006,6750.0,6552.0,13302.0,14967.0,0.0,0.0
drtp_img88_cacheonly_1024mb_500,500,250,2,1.0,30.0,l_lease,133,117,67.73428433199273,154.97150760833884,188.86666666666665,5666.0,7636.0,13302.0,15507.0,0.0,506.0
drtp_img88_cacheonly_1024mb_500,500,250,2,1.0,30.0,d_lease,133,117,67.81473352476354,154.9554958249973,188.8666666666667,5666.0,7636.0,13302.0,15354.0,0.0,506.0
drtp_img88_cacheonly_1024mb_500,500,250,2,1.0,100.0,cloud_fifo,133,117,63.61887218045103,126.90999999999988,134.3974999999998,13302.0,0.0,13302.0,13360.0,0.0,0.0
drtp_img88_cacheonly_1024mb_500,500,250,2,1.0,100.0,cloud_sjf,133,117,58.86026315789471,123.61,134.3975,13302.0,0.0,13302.0,12833.0,0.0,0.0
drtp_img88_cacheonly_1024mb_500,500,250,2,1.0,100.0,p2p_sjf,133,117,41.64027186725531,98.25369185749258,100.02135128217046,9957.0,3345.0,13302.0,12791.0,0.0,0.0
drtp_img88_cacheonly_1024mb_500,500,250,2,1.0,100.0,c_lru,133,117,35.761866776527135,90.59641628399079,101.6839162839908,7374.0,5928.0,13302.0,11998.0,887.0,0.0
drtp_img88_cacheonly_1024mb_500,500,250,2,1.0,100.0,l_lru,133,117,23.224616588921087,58.8630027238758,74.03566902123256,7186.0,6116.0,13302.0,13143.0,371.0,0.0
drtp_img88_cacheonly_1024mb_500,500,250,2,1.0,100.0,l_lease,133,117,22.352552480674536,53.55590516633294,65.96891578162808,5484.0,7818.0,13302.0,12364.0,1258.0,506.0
drtp_img88_cacheonly_1024mb_500,500,250,2,1.0,100.0,d_lease,133,117,22.843637404297993,53.56839468084201,64.53844844719677,5635.0,7667.0,13302.0,11797.0,1611.0,506.0
drtp_img88_cacheonly_1024mb_500,500,250,2,2.0,10.0,cloud_fifo,131,119,132.85725190839696,558.7999999999997,691.9999999999994,6920.0,0.0,6920.0,5109.0,0.0,0.0
drtp_img88_cacheonly_1024mb_500,500,250,2,2.0,10.0,cloud_sjf,131,119,122.85343511450384,533.0000000000001,692.0,6920.0,0.0,6920.0,5109.0,0.0,0.0
drtp_img88_cacheonly_1024mb_500,500,250,2,2.0,10.0,p2p_sjf,131,119,52.31224047316125,260.986813095238,276.978622089947,2761.0,4159.0,6920.0,5129.0,0.0,0.0
drtp_img88_cacheonly_1024mb_500,500,250,2,2.0,10.0,c_lru,131,119,47.64178075405241,229.27931395502645,241.10000000000002,2335.0,4585.0,6920.0,5135.0,0.0,0.0
drtp_img88_cacheonly_1024mb_500,500,250,2,2.0,10.0,l_lru,131,119,50.98875824245729,243.014489021164,262.6333333333333,2590.0,4330.0,6920.0,5109.0,0.0,0.0
drtp_img88_cacheonly_1024mb_500,500,250,2,2.0,10.0,l_lease,131,119,48.65052929035906,227.0583711640211,238.58333333333331,2335.0,4585.0,6920.0,5123.0,0.0,1007.0
drtp_img88_cacheonly_1024mb_500,500,250,2,2.0,10.0,d_lease,131,119,48.65052929035906,227.0583711640211,238.58333333333331,2335.0,4585.0,6920.0,5123.0,0.0,1008.0
drtp_img88_cacheonly_1024mb_500,500,250,2,2.0,30.0,cloud_fifo,131,119,44.28575063613226,186.2666666666663,230.66666666666623,6920.0,0.0,6920.0,5109.0,0.0,0.0
drtp_img88_cacheonly_1024mb_500,500,250,2,2.0,30.0,cloud_sjf,131,119,40.95114503816795,177.66666666666669,230.66666666666669,6920.0,0.0,6920.0,5109.0,0.0,0.0
drtp_img88_cacheonly_1024mb_500,500,250,2,2.0,30.0,p2p_sjf,131,119,17.40735438730889,85.12125722788669,97.03459602441326,2677.0,4243.0,6920.0,5100.0,0.0,0.0
drtp_img88_cacheonly_1024mb_500,500,250,2,2.0,30.0,c_lru,131,119,15.931638066152153,77.05898015698486,85.43333333333334,2335.0,4585.0,6920.0,5101.0,0.0,0.0
drtp_img88_cacheonly_1024mb_500,500,250,2,2.0,30.0,l_lru,131,119,17.272582006158416,80.08427742504408,90.56666666666666,2608.0,4312.0,6920.0,5110.0,0.0,0.0
